ocel_event_id;ocel_object_id;ocel_qualifier
load_truck_hu5738;cr555;CR laded
load_truck_hu5738;tr3;TR laded
collect_hu5705;hu5705;HU collected
collect_hu5753;hu5753;HU collected
load_truck_hu5705;hu5705;HU loaded
load_truck_hu5705;cr945;CR laded
load_truck_hu5705;tr4;TR laded
collect_hu5752;hu5752;HU collected
collect_hu5740;hu5740;HU collected
load_truck_hu5752;hu5752;HU loaded
load_truck_hu5752;cr1238;CR laded
load_truck_hu5752;tr6;TR laded
load_truck_hu5740;hu5740;HU loaded
load_truck_hu5740;cr555;CR laded
load_truck_hu5740;tr3;TR laded
collect_hu5756;hu5756;HU collected
collect_hu5746;hu5746;HU collected
load_truck_hu5746;hu5746;HU loaded
load_truck_hu5746;cr1417;CR laded
load_truck_hu5746;tr1;TR laded
collect_hu5739;hu5739;HU collected
load_truck_hu5739;hu5739;HU loaded
load_truck_hu5739;cr555;CR laded
load_truck_hu5739;tr3;TR laded
collect_hu5741;hu5741;HU collected
drive_term_cr945;cr945;CR moved
drive_term_cr945;tr4;TR moved
pick_cr1075;cr1075;CR picked
collect_hu5754;hu5754;HU collected
load_truck_hu5741;hu5741;HU loaded
load_truck_hu5741;cr555;CR laded
load_truck_hu5741;tr3;TR laded
collect_hu5759;hu5759;HU collected
weigh_cr945;cr945;CR weighted
weigh_cr945;fl2;FL weighing
to_bay_cr945;cr945;CR brought to bay
to_bay_cr945;fl2;FL moved
collect_hu5744;hu5744;HU collected
resch_cr_cr945;cr945;CR rescheduled
resch_cr_cr945;vh46;booked VH
resch_cr_cr945;td278;TD with CR rescheduled
load_veh_cr1321;cr1321;CR loaded
load_veh_cr1321;fl1;FL moved
load_veh_cr1321;vh46;VH laded
to_bay_cr1645;cr1645;CR brought to bay
to_bay_cr1645;fl2;FL moved
load_veh_cr1486;cr1486;CR loaded
load_veh_cr1486;fl3;FL moved
load_veh_cr1486;vh46;VH laded
load_truck_hu5744;hu5744;HU loaded
load_truck_hu5744;cr1417;CR laded
load_truck_hu5744;tr1;TR laded
collect_hu5734;hu5734;HU collected
collect_hu5758;hu5758;HU collected
load_truck_hu5734;hu5734;HU loaded
load_truck_hu5734;cr1749;CR laded
load_truck_hu5734;tr5;TR laded
collect_hu5737;hu5737;HU collected
collect_hu5763;hu5763;HU collected
load_truck_hu5737;hu5737;HU loaded
load_truck_hu5737;cr555;CR laded
load_truck_hu5737;tr3;TR laded
collect_hu5755;hu5755;HU collected
load_veh_cr1315;cr1315;CR loaded
load_veh_cr1315;fl1;FL moved
load_veh_cr1315;vh46;VH laded
to_bay_cr1687;cr1687;CR brought to bay
to_bay_cr1687;fl1;FL moved
load_truck_hu5759;hu5759;HU loaded
load_truck_hu5759;cr1075;CR laded
load_truck_hu5759;tr4;TR laded
collect_hu5748;hu5748;HU collected
load_truck_hu5763;hu5763;HU loaded
load_truck_hu5763;cr1075;CR laded
load_truck_hu5763;tr4;TR laded
load_veh_cr1645;cr1645;CR loaded
load_veh_cr1645;fl2;FL moved
load_veh_cr1645;vh46;VH laded
collect_hu5743;hu5743;HU collected
load_truck_hu5748;hu5748;HU loaded
load_truck_hu5748;cr1238;CR laded
load_truck_hu5748;tr6;TR laded
load_veh_cr1687;cr1687;CR loaded
load_veh_cr1687;fl1;FL moved
load_veh_cr1687;vh46;VH laded
load_truck_hu5743;hu5743;HU loaded
load_truck_hu5743;cr1417;CR laded
load_truck_hu5743;tr1;TR laded
collect_hu5757;hu5757;HU collected
load_veh_cr611;cr611;CR loaded
load_veh_cr611;fl2;FL moved
load_veh_cr611;vh46;VH laded
collect_hu5750;hu5750;HU collected
load_truck_hu5750;hu5750;HU loaded
load_truck_hu5750;cr1238;CR laded
load_truck_hu5750;tr6;TR laded
collect_hu5762;hu5762;HU collected
reg_co565;co565;registered CO
load_truck_hu5762;hu5762;HU loaded
load_truck_hu5762;cr1075;CR laded
load_truck_hu5762;tr4;TR laded
collect_hu5760;hu5760;HU collected
collect_hu5749;hu5749;HU collected
load_truck_hu5760;hu5760;HU loaded
load_truck_hu5760;cr1075;CR laded
load_truck_hu5760;tr4;TR laded
to_bay_cr1817;cr1817;CR brought to bay
to_bay_cr1817;fl2;FL moved
load_truck_hu5749;hu5749;HU loaded
load_truck_hu5749;cr1238;CR laded
load_truck_hu5749;tr6;TR laded
collect_hu5761;hu5761;HU collected
load_veh_cr1131;cr1131;CR loaded
load_veh_cr1131;fl1;FL moved
load_veh_cr1131;vh46;VH laded
collect_hu5736;hu5736;HU collected
load_truck_hu5761;hu5761;HU loaded
load_truck_hu5761;cr1075;CR laded
load_truck_hu5761;tr4;TR laded
load_truck_hu5736;hu5736;HU loaded
load_truck_hu5736;cr555;CR laded
load_truck_hu5736;tr3;TR laded
collect_hu5745;hu5745;HU collected
load_truck_hu5755;hu5755;HU loaded
load_truck_hu5755;cr1720;CR laded
load_truck_hu5755;tr2;TR laded
load_veh_cr1817;cr1817;CR loaded
load_veh_cr1817;fl2;FL moved
load_veh_cr1817;vh46;VH laded
load_truck_hu5756;hu5756;HU loaded
load_truck_hu5756;cr1720;CR laded
load_truck_hu5756;tr2;TR laded
load_truck_hu5758;hu5758;HU loaded
load_truck_hu5758;cr1720;CR laded
load_truck_hu5758;tr2;TR laded
load_truck_hu5745;hu5745;HU loaded
load_truck_hu5745;cr1417;CR laded
load_truck_hu5745;tr1;TR laded
collect_hu5747;hu5747;HU collected
book_vehs_td552;td552;VHs booked for TD
book_vehs_td552;vh51;booked VHs
create_td554;co548;TD created for CO
create_td554;td554;created TD
order_crs_td550;td550;ordered for TD
order_crs_td550;cr1854;CRs ordered
order_crs_td550;cr1855;CRs ordered
order_crs_td549;td549;ordered for TD
order_crs_td549;cr1852;CRs ordered
order_crs_td549;cr1853;CRs ordered
drive_term_cr1749;cr1749;CR moved
drive_term_cr1749;tr5;TR moved
pick_cr1087;cr1087;CR picked
order_crs_td552;td552;ordered for TD
order_crs_td552;cr1858;CRs ordered
order_crs_td552;cr1859;CRs ordered
order_crs_td552;cr1860;CRs ordered
load_veh_cr1260;cr1260;CR loaded
load_veh_cr1260;fl3;FL moved
load_veh_cr1260;vh46;VH laded
weigh_cr1749;cr1749;CR weighted
weigh_cr1749;fl3;FL weighing
load_truck_hu5757;hu5757;HU loaded
load_truck_hu5757;cr1720;CR laded
load_truck_hu5757;tr2;TR laded
load_truck_hu5753;hu5753;HU loaded
load_truck_hu5753;cr1720;CR laded
load_truck_hu5753;tr2;TR laded
stock_cr1749;cr1749;CR stored
stock_cr1749;fl3;FL moved
load_truck_hu5747;hu5747;HU loaded
load_truck_hu5747;cr1238;CR laded
load_truck_hu5747;tr6;TR laded
collect_hu5766;hu5766;HU collected
drive_term_cr555;cr555;CR moved
drive_term_cr555;tr3;TR moved
pick_cr1683;cr1683;CR picked
load_veh_cr1438;cr1438;CR loaded
load_veh_cr1438;fl1;FL moved
load_veh_cr1438;vh46;VH laded
load_truck_hu5754;hu5754;HU loaded
load_truck_hu5754;cr1720;CR laded
load_truck_hu5754;tr2;TR laded
create_td555;co565;TD created for CO
create_td555;td555;created TD
collect_hu5767;hu5767;HU collected
load_veh_cr1569;cr1569;CR loaded
load_veh_cr1569;fl2;FL moved
load_veh_cr1569;vh46;VH laded
weigh_cr555;cr555;CR weighted
weigh_cr555;fl2;FL weighing
order_crs_td548;td548;ordered for TD
order_crs_td548;cr1849;CRs ordered
order_crs_td548;cr1850;CRs ordered
order_crs_td548;cr1851;CRs ordered
drive_term_cr1075;cr1075;CR moved
drive_term_cr1075;tr4;TR moved
pick_cr701;cr701;CR picked
to_bay_cr555;cr555;CR brought to bay
to_bay_cr555;fl2;FL moved
load_veh_cr1014;cr1014;CR loaded
load_veh_cr1014;fl1;FL moved
load_veh_cr1014;vh46;VH laded
collect_hu5779;hu5779;HU collected
drive_term_cr1238;cr1238;CR moved
drive_term_cr1238;tr6;TR moved
pick_cr1576;cr1576;CR picked
collect_hu5770;hu5770;HU collected
collect_hu5786;hu5786;HU collected
load_truck_hu5767;hu5767;HU loaded
load_truck_hu5767;cr1087;CR laded
load_truck_hu5767;tr5;TR laded
reg_co566;co566;registered CO
create_td556;co561;TD created for CO
create_td556;td556;created TD
load_truck_hu5766;hu5766;HU loaded
load_truck_hu5766;cr1087;CR laded
load_truck_hu5766;tr5;TR laded
load_veh_cr1200;cr1200;CR loaded
load_veh_cr1200;fl3;FL moved
load_veh_cr1200;vh46;VH laded
collect_hu5765;hu5765;HU collected
load_truck_hu5770;hu5770;HU loaded
load_truck_hu5770;cr1683;CR laded
load_truck_hu5770;tr3;TR laded
order_crs_td553;td553;ordered for TD
order_crs_td553;cr1861;CRs ordered
order_crs_td553;cr1862;CRs ordered
order_crs_td553;cr1863;CRs ordered
load_truck_hu5779;hu5779;HU loaded
load_truck_hu5779;cr701;CR laded
load_truck_hu5779;tr4;TR laded
load_veh_cr1612;cr1612;CR loaded
load_veh_cr1612;fl1;FL moved
load_veh_cr1612;vh46;VH laded
load_veh_cr1473;cr1473;CR loaded
load_veh_cr1473;fl3;FL moved
load_veh_cr1473;vh46;VH laded
load_truck_hu5765;hu5765;HU loaded
load_truck_hu5765;cr1087;CR laded
load_truck_hu5765;tr5;TR laded
collect_hu5772;hu5772;HU collected
drive_term_cr1720;cr1720;CR moved
drive_term_cr1720;tr2;TR moved
pick_cr401;cr401;CR picked
load_truck_hu5786;hu5786;HU loaded
load_truck_hu5786;cr1576;CR laded
load_truck_hu5786;tr6;TR laded
reg_co567;co567;registered CO
book_vehs_td555;td555;VHs booked for TD
book_vehs_td555;vh50;booked VHs
book_vehs_td554;td554;VHs booked for TD
book_vehs_td554;vh48;booked VHs
book_vehs_td554;vh52;booked VHs
book_vehs_td556;td556;VHs booked for TD
book_vehs_td556;vh51;booked VHs
load_truck_hu5772;hu5772;HU loaded
load_truck_hu5772;cr1683;CR laded
load_truck_hu5772;tr3;TR laded
collect_hu5742;hu5742;HU collected
load_truck_hu5742;hu5742;HU loaded
load_truck_hu5742;cr1417;CR laded
load_truck_hu5742;tr1;TR laded
collect_hu5783;hu5783;HU collected
resch_cr_cr555;cr555;CR rescheduled
resch_cr_cr555;vh48;booked VH
resch_cr_cr555;td163;TD with CR rescheduled
collect_hu5777;hu5777;HU collected
load_truck_hu5783;hu5783;HU loaded
load_truck_hu5783;cr1576;CR laded
load_truck_hu5783;tr6;TR laded
load_veh_cr720;cr720;CR loaded
load_veh_cr720;fl3;FL moved
load_veh_cr720;vh46;VH laded
weigh_cr1238;cr1238;CR weighted
weigh_cr1238;fl3;FL weighing
load_truck_hu5777;hu5777;HU loaded
load_truck_hu5777;cr701;CR laded
load_truck_hu5777;tr4;TR laded
collect_hu5769;hu5769;HU collected
load_veh_cr1215;cr1215;CR loaded
load_veh_cr1215;fl1;FL moved
load_veh_cr1215;vh46;VH laded
to_bay_cr1238;cr1238;CR brought to bay
to_bay_cr1238;fl3;FL moved
load_veh_cr1548;cr1548;CR loaded
load_veh_cr1548;fl2;FL moved
load_veh_cr1548;vh46;VH laded
weigh_cr1075;cr1075;CR weighted
weigh_cr1075;fl2;FL weighing
load_truck_hu5769;hu5769;HU loaded
load_truck_hu5769;cr1683;CR laded
load_truck_hu5769;tr3;TR laded
collect_hu5781;hu5781;HU collected
to_bay_cr1075;cr1075;CR brought to bay
to_bay_cr1075;fl2;FL moved
load_veh_cr1523;cr1523;CR loaded
load_veh_cr1523;fl1;FL moved
load_veh_cr1523;vh46;VH laded
weigh_cr1720;cr1720;CR weighted
weigh_cr1720;fl1;FL weighing
stock_cr1720;cr1720;CR stored
stock_cr1720;fl1;FL moved
load_truck_hu5781;hu5781;HU loaded
load_truck_hu5781;cr1576;CR laded
load_truck_hu5781;tr6;TR laded
collect_hu5782;hu5782;HU collected
resch_cr_cr1238;cr1238;CR rescheduled
resch_cr_cr1238;vh48;booked VH
resch_cr_cr1238;td365;TD with CR rescheduled
resch_cr_cr1075;cr1075;CR rescheduled
resch_cr_cr1075;vh48;booked VH
resch_cr_cr1075;td319;TD with CR rescheduled
load_veh_cr615;cr615;CR loaded
load_veh_cr615;fl1;FL moved
load_veh_cr615;vh46;VH laded
load_truck_hu5782;hu5782;HU loaded
load_truck_hu5782;cr1576;CR laded
load_truck_hu5782;tr6;TR laded
collect_hu5773;hu5773;HU collected
load_veh_cr680;cr680;CR loaded
load_veh_cr680;fl2;FL moved
load_veh_cr680;vh46;VH laded
load_veh_cr818;cr818;CR loaded
load_veh_cr818;fl1;FL moved
load_veh_cr818;vh46;VH laded
load_veh_cr1285;cr1285;CR loaded
load_veh_cr1285;fl3;FL moved
load_veh_cr1285;vh46;VH laded
load_truck_hu5773;hu5773;HU loaded
load_truck_hu5773;cr1683;CR laded
load_truck_hu5773;tr3;TR laded
collect_hu5771;hu5771;HU collected
collect_hu5790;hu5790;HU collected
load_truck_hu5771;hu5771;HU loaded
load_truck_hu5771;cr1683;CR laded
load_truck_hu5771;tr3;TR laded
load_truck_hu5790;hu5790;HU loaded
load_truck_hu5790;cr401;CR laded
load_truck_hu5790;tr2;TR laded
collect_hu5785;hu5785;HU collected
load_veh_cr662;cr662;CR loaded
load_veh_cr662;fl2;FL moved
load_veh_cr662;vh46;VH laded
load_truck_hu5785;hu5785;HU loaded
load_truck_hu5785;cr1576;CR laded
load_truck_hu5785;tr6;TR laded
collect_hu5768;hu5768;HU collected
drive_term_cr1417;cr1417;CR moved
drive_term_cr1417;tr1;TR moved
pick_cr1659;cr1659;CR picked
load_veh_cr409;cr409;CR loaded
load_veh_cr409;fl3;FL moved
load_veh_cr409;vh46;VH laded
load_veh_cr945;cr945;CR loaded
load_veh_cr945;fl1;FL moved
load_veh_cr945;vh46;VH laded
weigh_cr1417;cr1417;CR weighted
weigh_cr1417;fl1;FL weighing
load_truck_hu5768;hu5768;HU loaded
load_truck_hu5768;cr1087;CR laded
load_truck_hu5768;tr5;TR laded
collect_hu5788;hu5788;HU collected
load_truck_hu5788;hu5788;HU loaded
load_truck_hu5788;cr401;CR laded
load_truck_hu5788;tr2;TR laded
collect_hu5792;hu5792;HU collected
to_bay_cr1417;cr1417;CR brought to bay
to_bay_cr1417;fl1;FL moved
collect_hu5787;hu5787;HU collected
collect_hu5789;hu5789;HU collected
load_veh_cr312;cr312;CR loaded
load_veh_cr312;fl2;FL moved
load_veh_cr312;vh46;VH laded
load_truck_hu5787;hu5787;HU loaded
load_truck_hu5787;cr401;CR laded
load_truck_hu5787;tr2;TR laded
resch_cr_cr1417;cr1417;CR rescheduled
resch_cr_cr1417;vh48;booked VH
resch_cr_cr1417;td418;TD with CR rescheduled
collect_hu5796;hu5796;HU collected
load_truck_hu5792;hu5792;HU loaded
load_truck_hu5792;cr401;CR laded
load_truck_hu5792;tr2;TR laded
collect_hu5794;hu5794;HU collected
order_crs_td555;td555;ordered for TD
order_crs_td555;cr1869;CRs ordered
order_crs_td555;cr1870;CRs ordered
order_crs_td555;cr1871;CRs ordered
order_crs_td555;cr1872;CRs ordered
load_truck_hu5796;hu5796;HU loaded
load_truck_hu5796;cr1659;CR laded
load_truck_hu5796;tr1;TR laded
load_truck_hu5789;hu5789;HU loaded
load_truck_hu5789;cr401;CR laded
load_truck_hu5789;tr2;TR laded
load_veh_cr1270;cr1270;CR loaded
load_veh_cr1270;fl2;FL moved
load_veh_cr1270;vh46;VH laded
collect_hu5774;hu5774;HU collected
load_truck_hu5794;hu5794;HU loaded
load_truck_hu5794;cr1659;CR laded
load_truck_hu5794;tr1;TR laded
load_truck_hu5774;hu5774;HU loaded
load_truck_hu5774;cr1683;CR laded
load_truck_hu5774;tr3;TR laded
collect_hu5780;hu5780;HU collected
collect_hu5795;hu5795;HU collected
load_truck_hu5780;hu5780;HU loaded
load_truck_hu5780;cr701;CR laded
load_truck_hu5780;tr4;TR laded
load_truck_hu5795;hu5795;HU loaded
load_truck_hu5795;cr1659;CR laded
load_truck_hu5795;tr1;TR laded
collect_hu5776;hu5776;HU collected
load_truck_hu5776;hu5776;HU loaded
load_truck_hu5776;cr701;CR laded
load_truck_hu5776;tr4;TR laded
collect_hu5784;hu5784;HU collected
reg_co568;co568;registered CO
collect_hu5797;hu5797;HU collected
load_truck_hu5784;hu5784;HU loaded
load_truck_hu5784;cr1576;CR laded
load_truck_hu5784;tr6;TR laded
load_truck_hu5797;hu5797;HU loaded
load_truck_hu5797;cr1659;CR laded
load_truck_hu5797;tr1;TR laded
collect_hu5775;hu5775;HU collected
drive_term_cr1683;cr1683;CR moved
drive_term_cr1683;tr3;TR moved
pick_cr1117;cr1117;CR picked
collect_hu5798;hu5798;HU collected
load_truck_hu5775;hu5775;HU loaded
load_truck_hu5775;cr701;CR laded
load_truck_hu5775;tr4;TR laded
order_crs_td551;td551;ordered for TD
order_crs_td551;cr1856;CRs ordered
order_crs_td551;cr1857;CRs ordered
collect_hu5800;hu5800;HU collected
collect_hu5764;hu5764;HU collected
load_truck_hu5764;hu5764;HU loaded
load_truck_hu5764;cr1087;CR laded
load_truck_hu5764;tr5;TR laded
collect_hu5799;hu5799;HU collected
collect_hu5778;hu5778;HU collected
order_crs_td556;td556;ordered for TD
order_crs_td556;cr1873;CRs ordered
order_crs_td556;cr1874;CRs ordered
collect_hu5791;hu5791;HU collected
load_truck_hu5778;hu5778;HU loaded
load_truck_hu5778;cr701;CR laded
load_truck_hu5778;tr4;TR laded
load_truck_hu5791;hu5791;HU loaded
load_truck_hu5791;cr401;CR laded
load_truck_hu5791;tr2;TR laded
collect_hu5801;hu5801;HU collected
collect_hu5803;hu5803;HU collected
drive_term_cr701;cr701;CR moved
drive_term_cr701;tr4;TR moved
pick_cr585;cr585;CR picked
collect_hu5804;hu5804;HU collected
drive_term_cr401;cr401;CR moved
drive_term_cr401;tr2;TR moved
pick_cr1279;cr1279;CR picked
collect_hu5809;hu5809;HU collected
collect_hu5808;hu5808;HU collected
collect_hu5802;hu5802;HU collected
drive_term_cr1576;cr1576;CR moved
drive_term_cr1576;tr6;TR moved
pick_cr1004;cr1004;CR picked
load_veh_cr1356;cr1356;CR loaded
load_veh_cr1356;fl3;FL moved
load_veh_cr1356;vh46;VH laded
weigh_cr1683;cr1683;CR weighted
weigh_cr1683;fl3;FL weighing
collect_hu5815;hu5815;HU collected
load_veh_cr1458;cr1458;CR loaded
load_veh_cr1458;fl1;FL moved
load_veh_cr1458;vh46;VH laded
create_td557;co557;TD created for CO
create_td557;td557;created TD
create_td558;co547;TD created for CO
create_td558;td558;created TD
reg_co569;co569;registered CO
book_vehs_td557;td557;VHs booked for TD
book_vehs_td557;vh48;booked VHs
book_vehs_td557;vh48;booked VHs
drive_term_cr1087;cr1087;CR moved
drive_term_cr1087;tr5;TR moved
pick_cr1402;cr1402;CR picked
load_truck_hu5804;hu5804;HU loaded
load_truck_hu5804;cr585;CR laded
load_truck_hu5804;tr4;TR laded
load_truck_hu5802;hu5802;HU loaded
load_truck_hu5802;cr1117;CR laded
load_truck_hu5802;tr3;TR laded
load_truck_hu5809;hu5809;HU loaded
load_truck_hu5809;cr1279;CR laded
load_truck_hu5809;tr2;TR laded
load_veh_cr1042;cr1042;CR loaded
load_veh_cr1042;fl2;FL moved
load_veh_cr1042;vh46;VH laded
collect_hu5806;hu5806;HU collected
load_veh_cr528;cr528;CR loaded
load_veh_cr528;fl1;FL moved
load_veh_cr528;vh46;VH laded
weigh_cr1087;cr1087;CR weighted
weigh_cr1087;fl1;FL weighing
collect_hu5810;hu5810;HU collected
load_truck_hu5806;hu5806;HU loaded
load_truck_hu5806;cr585;CR laded
load_truck_hu5806;tr4;TR laded
to_bay_cr1683;cr1683;CR brought to bay
to_bay_cr1683;fl3;FL moved
to_bay_cr1087;cr1087;CR brought to bay
to_bay_cr1087;fl1;FL moved
collect_hu5813;hu5813;HU collected
collect_hu5817;hu5817;HU collected
collect_hu5812;hu5812;HU collected
load_veh_cr1360;cr1360;CR loaded
load_veh_cr1360;fl2;FL moved
load_veh_cr1360;vh46;VH laded
weigh_cr701;cr701;CR weighted
weigh_cr701;fl2;FL weighing
weigh_cr401;cr401;CR weighted
weigh_cr401;fl3;FL weighing
resch_cr_cr1683;cr1683;CR rescheduled
resch_cr_cr1683;vh48;booked VH
resch_cr_cr1683;td497;TD with CR rescheduled
to_bay_cr401;cr401;CR brought to bay
to_bay_cr401;fl3;FL moved
to_bay_cr701;cr701;CR brought to bay
to_bay_cr701;fl2;FL moved
collect_hu5805;hu5805;HU collected
resch_cr_cr1087;cr1087;CR rescheduled
resch_cr_cr1087;vh48;booked VH
resch_cr_cr1087;td323;TD with CR rescheduled
load_truck_hu5805;hu5805;HU loaded
load_truck_hu5805;cr585;CR laded
load_truck_hu5805;tr4;TR laded
collect_hu5814;hu5814;HU collected
load_truck_hu5817;hu5817;HU loaded
load_truck_hu5817;cr1004;CR laded
load_truck_hu5817;tr6;TR laded
load_truck_hu5813;hu5813;HU loaded
load_truck_hu5813;cr1004;CR laded
load_truck_hu5813;tr6;TR laded
collect_hu5807;hu5807;HU collected
resch_cr_cr401;cr401;CR rescheduled
resch_cr_cr401;vh48;booked VH
resch_cr_cr401;td119;TD with CR rescheduled
load_truck_hu5815;hu5815;HU loaded
load_truck_hu5815;cr1004;CR laded
load_truck_hu5815;tr6;TR laded
load_truck_hu5812;hu5812;HU loaded
load_truck_hu5812;cr1004;CR laded
load_truck_hu5812;tr6;TR laded
load_veh_cr778;cr778;CR loaded
load_veh_cr778;fl1;FL moved
load_veh_cr778;vh46;VH laded
load_truck_hu5814;hu5814;HU loaded
load_truck_hu5814;cr1004;CR laded
load_truck_hu5814;tr6;TR laded
load_veh_cr1625;cr1625;CR loaded
load_veh_cr1625;fl1;FL moved
load_veh_cr1625;vh46;VH laded
resch_cr_cr701;cr701;CR rescheduled
resch_cr_cr701;vh48;booked VH
resch_cr_cr701;td207;TD with CR rescheduled
load_veh_cr428;cr428;CR loaded
load_veh_cr428;fl1;FL moved
load_veh_cr428;vh46;VH laded
load_truck_hu5807;hu5807;HU loaded
load_truck_hu5807;cr585;CR laded
load_truck_hu5807;tr4;TR laded
collect_hu5811;hu5811;HU collected
load_veh_cr909;cr909;CR loaded
load_veh_cr909;fl2;FL moved
load_veh_cr909;vh46;VH laded
weigh_cr1576;cr1576;CR weighted
weigh_cr1576;fl2;FL weighing
collect_hu5818;hu5818;HU collected
to_bay_cr1576;cr1576;CR brought to bay
to_bay_cr1576;fl2;FL moved
load_veh_cr1535;cr1535;CR loaded
load_veh_cr1535;fl1;FL moved
load_veh_cr1535;vh46;VH laded
collect_hu5816;hu5816;HU collected
load_veh_cr1083;cr1083;CR loaded
load_veh_cr1083;fl3;FL moved
load_veh_cr1083;vh46;VH laded
load_veh_cr828;cr828;CR loaded
load_veh_cr828;fl1;FL moved
load_veh_cr828;vh46;VH laded
load_veh_cr1118;cr1118;CR loaded
load_veh_cr1118;fl3;FL moved
load_veh_cr1118;vh46;VH laded
collect_hu5793;hu5793;HU collected
load_truck_hu5816;hu5816;HU loaded
load_truck_hu5816;cr1004;CR laded
load_truck_hu5816;tr6;TR laded
load_veh_cr1204;cr1204;CR loaded
load_veh_cr1204;fl1;FL moved
load_veh_cr1204;vh46;VH laded
drive_term_cr585;cr585;CR moved
drive_term_cr585;tr4;TR moved
pick_cr1401;cr1401;CR picked
load_veh_cr1404;cr1404;CR loaded
load_veh_cr1404;fl3;FL moved
load_veh_cr1404;vh46;VH laded
collect_hu5820;hu5820;HU collected
load_truck_hu5793;hu5793;HU loaded
load_truck_hu5793;cr1659;CR laded
load_truck_hu5793;tr1;TR laded
collect_hu5824;hu5824;HU collected
collect_hu5822;hu5822;HU collected
load_truck_hu5818;hu5818;HU loaded
load_truck_hu5818;cr1402;CR laded
load_truck_hu5818;tr5;TR laded
load_veh_cr1603;cr1603;CR loaded
load_veh_cr1603;fl3;FL moved
load_veh_cr1603;vh46;VH laded
weigh_cr585;cr585;CR weighted
weigh_cr585;fl3;FL weighing
collect_hu5819;hu5819;HU collected
to_bay_cr585;cr585;CR brought to bay
to_bay_cr585;fl3;FL moved
collect_hu5821;hu5821;HU collected
resch_cr_cr1576;cr1576;CR rescheduled
resch_cr_cr1576;vh48;booked VH
resch_cr_cr1576;td465;TD with CR rescheduled
collect_hu5823;hu5823;HU collected
load_veh_cr1388;cr1388;CR loaded
load_veh_cr1388;fl1;FL moved
load_veh_cr1388;vh46;VH laded
drive_term_cr1659;cr1659;CR moved
drive_term_cr1659;tr1;TR moved
pick_cr1105;cr1105;CR picked
book_vehs_td558;td558;VHs booked for TD
book_vehs_td558;vh48;booked VHs
book_vehs_td558;vh50;booked VHs
load_truck_hu5800;hu5800;HU loaded
load_truck_hu5800;cr1117;CR laded
load_truck_hu5800;tr3;TR laded
collect_hu5826;hu5826;HU collected
drive_term_cr1402;cr1402;CR moved
drive_term_cr1402;tr5;TR moved
pick_cr1643;cr1643;CR picked
load_truck_hu5801;hu5801;HU loaded
load_truck_hu5801;cr1117;CR laded
load_truck_hu5801;tr3;TR laded
load_veh_cr1606;cr1606;CR loaded
load_veh_cr1606;fl1;FL moved
load_veh_cr1606;vh46;VH laded
weigh_cr1659;cr1659;CR weighted
weigh_cr1659;fl1;FL weighing
load_truck_hu5803;hu5803;HU loaded
load_truck_hu5803;cr1117;CR laded
load_truck_hu5803;tr3;TR laded
load_truck_hu5819;hu5819;HU loaded
load_truck_hu5819;cr1401;CR laded
load_truck_hu5819;tr4;TR laded
collect_hu5832;hu5832;HU collected
load_truck_hu5811;hu5811;HU loaded
load_truck_hu5811;cr1279;CR laded
load_truck_hu5811;tr2;TR laded
reg_co570;co570;registered CO
load_truck_hu5808;hu5808;HU loaded
load_truck_hu5808;cr1279;CR laded
load_truck_hu5808;tr2;TR laded
load_truck_hu5810;hu5810;HU loaded
load_truck_hu5810;cr1279;CR laded
load_truck_hu5810;tr2;TR laded
drive_term_cr1279;cr1279;CR moved
drive_term_cr1279;tr2;TR moved
pick_cr1288;cr1288;CR picked
create_td559;co560;TD created for CO
create_td559;td559;created TD
order_crs_td554;td554;ordered for TD
order_crs_td554;cr1866;CRs ordered
order_crs_td554;cr1864;CRs ordered
order_crs_td554;cr1865;CRs ordered
order_crs_td554;cr1867;CRs ordered
order_crs_td554;cr1868;CRs ordered
book_vehs_td559;td559;VHs booked for TD
book_vehs_td559;vh50;booked VHs
drive_term_cr1004;cr1004;CR moved
drive_term_cr1004;tr6;TR moved
pick_cr829;cr829;CR picked
weigh_cr1279;cr1279;CR weighted
weigh_cr1279;fl3;FL weighing
resch_cr_cr585;cr585;CR rescheduled
resch_cr_cr585;vh48;booked VH
resch_cr_cr585;td174;TD with CR rescheduled
load_truck_hu5798;hu5798;HU loaded
load_truck_hu5798;cr1117;CR laded
load_truck_hu5798;tr3;TR laded
load_truck_hu5821;hu5821;HU loaded
load_truck_hu5821;cr1401;CR laded
load_truck_hu5821;tr4;TR laded
to_bay_cr1659;cr1659;CR brought to bay
to_bay_cr1659;fl1;FL moved
load_truck_hu5820;hu5820;HU loaded
load_truck_hu5820;cr1401;CR laded
load_truck_hu5820;tr4;TR laded
collect_hu5837;hu5837;HU collected
load_truck_hu5824;hu5824;HU loaded
load_truck_hu5824;cr1401;CR laded
load_truck_hu5824;tr4;TR laded
load_truck_hu5799;hu5799;HU loaded
load_truck_hu5799;cr1117;CR laded
load_truck_hu5799;tr3;TR laded
load_truck_hu5823;hu5823;HU loaded
load_truck_hu5823;cr1401;CR laded
load_truck_hu5823;tr4;TR laded
load_truck_hu5826;hu5826;HU loaded
load_truck_hu5826;cr1105;CR laded
load_truck_hu5826;tr1;TR laded
collect_hu5829;hu5829;HU collected
load_truck_hu5837;hu5837;HU loaded
load_truck_hu5837;cr1288;CR laded
load_truck_hu5837;tr2;TR laded
load_truck_hu5822;hu5822;HU loaded
