ocel_event_id;ocel_object_id;ocel_qualifier
load_veh_cr1071;fl3;FL moved
load_veh_cr1071;vh70;VH laded
weigh_cr1107;cr1107;CR weighted
weigh_cr1107;fl3;FL weighing
collect_hu5810;hu5810;HU collected
create_td327;co328;TD created for CO
create_td327;td327;created TD
book_vehs_td326;td326;VHs booked for TD
book_vehs_td326;vh73;booked VHs
book_vehs_td327;td327;VHs booked for TD
book_vehs_td327;vh71;booked VHs
book_vehs_td327;vh74;booked VHs
load_truck_hu5837;hu5837;HU loaded
load_truck_hu5837;cr1109;CR laded
load_truck_hu5837;tr6;TR laded
to_bay_cr1107;cr1107;CR brought to bay
to_bay_cr1107;fl3;FL moved
collect_hu5831;hu5831;HU collected
load_truck_hu5810;hu5810;HU loaded
load_truck_hu5810;cr1090;CR laded
load_truck_hu5810;tr3;TR laded
load_truck_hu5831;hu5831;HU loaded
load_truck_hu5831;cr1120;CR laded
load_truck_hu5831;tr2;TR laded
collect_hu5832;hu5832;HU collected
load_veh_cr1070;cr1070;CR loaded
load_veh_cr1070;fl1;FL moved
load_veh_cr1070;vh70;VH laded
load_veh_cr998;cr998;CR loaded
load_veh_cr998;fl2;FL moved
load_veh_cr998;vh70;VH laded
weigh_cr1103;cr1103;CR weighted
weigh_cr1103;fl2;FL weighing
to_bay_cr1004;cr1004;CR brought to bay
to_bay_cr1004;fl1;FL moved
collect_hu5829;hu5829;HU collected
load_truck_hu5832;hu5832;HU loaded
load_truck_hu5832;cr1120;CR laded
load_truck_hu5832;tr2;TR laded
stock_cr1103;cr1103;CR stored
stock_cr1103;fl2;FL moved
load_veh_cr1107;cr1107;CR loaded
load_veh_cr1107;fl3;FL moved
load_veh_cr1107;vh70;VH laded
collect_hu5836;hu5836;HU collected
load_truck_hu5829;hu5829;HU loaded
load_truck_hu5829;cr1120;CR laded
load_truck_hu5829;tr2;TR laded
to_bay_cr1006;cr1006;CR brought to bay
to_bay_cr1006;fl3;FL moved
to_bay_cr1093;cr1093;CR brought to bay
to_bay_cr1093;fl2;FL moved
load_veh_cr1004;cr1004;CR loaded
load_veh_cr1004;fl1;FL moved
load_veh_cr1004;vh70;VH laded
collect_hu5819;hu5819;HU collected
load_truck_hu5836;hu5836;HU loaded
load_truck_hu5836;cr1109;CR laded
load_truck_hu5836;tr6;TR laded
load_veh_cr1006;cr1006;CR loaded
load_veh_cr1006;fl3;FL moved
load_veh_cr1006;vh70;VH laded
load_veh_cr1093;cr1093;CR loaded
load_veh_cr1093;fl2;FL moved
load_veh_cr1093;vh70;VH laded
to_bay_cr1062;cr1062;CR brought to bay
to_bay_cr1062;fl3;FL moved
to_bay_cr1005;cr1005;CR brought to bay
to_bay_cr1005;fl1;FL moved
load_truck_hu5819;hu5819;HU loaded
load_truck_hu5819;cr1112;CR laded
load_truck_hu5819;tr1;TR laded
collect_hu5834;hu5834;HU collected
to_bay_cr1067;cr1067;CR brought to bay
to_bay_cr1067;fl2;FL moved
load_veh_cr1062;cr1062;CR loaded
load_veh_cr1062;fl3;FL moved
load_veh_cr1062;vh70;VH laded
collect_hu5838;hu5838;HU collected
load_truck_hu5834;hu5834;HU loaded
load_truck_hu5834;cr1109;CR laded
load_truck_hu5834;tr6;TR laded
to_bay_cr1061;cr1061;CR brought to bay
to_bay_cr1061;fl3;FL moved
load_veh_cr1067;cr1067;CR loaded
load_veh_cr1067;fl2;FL moved
load_veh_cr1067;vh70;VH laded
load_veh_cr1061;cr1061;CR loaded
load_veh_cr1061;fl3;FL moved
load_veh_cr1061;vh70;VH laded
collect_hu5830;hu5830;HU collected
load_truck_hu5830;hu5830;HU loaded
load_truck_hu5830;cr1120;CR laded
load_truck_hu5830;tr2;TR laded
collect_hu5833;hu5833;HU collected
to_bay_cr1069;cr1069;CR brought to bay
to_bay_cr1069;fl3;FL moved
load_truck_hu5838;hu5838;HU loaded
load_truck_hu5838;cr1109;CR laded
load_truck_hu5838;tr6;TR laded
collect_hu5811;hu5811;HU collected
load_veh_cr1005;cr1005;CR loaded
load_veh_cr1005;fl1;FL moved
load_veh_cr1005;vh70;VH laded
to_bay_cr1092;cr1092;CR brought to bay
to_bay_cr1092;fl2;FL moved
load_truck_hu5833;hu5833;HU loaded
load_truck_hu5833;cr1109;CR laded
load_truck_hu5833;tr6;TR laded
collect_hu5826;hu5826;HU collected
load_truck_hu5811;hu5811;HU loaded
load_truck_hu5811;cr1110;CR laded
load_truck_hu5811;tr5;TR laded
collect_hu5835;hu5835;HU collected
load_truck_hu5826;hu5826;HU loaded
load_truck_hu5826;cr1102;CR laded
load_truck_hu5826;tr4;TR laded
order_crs_td327;td327;ordered for TD
order_crs_td327;cr1129;CRs ordered
order_crs_td327;cr1130;CRs ordered
order_crs_td327;cr1131;CRs ordered
order_crs_td327;cr1132;CRs ordered
to_bay_cr1068;cr1068;CR brought to bay
to_bay_cr1068;fl1;FL moved
load_truck_hu5835;hu5835;HU loaded
load_truck_hu5835;cr1109;CR laded
load_truck_hu5835;tr6;TR laded
collect_hu5824;hu5824;HU collected
load_veh_cr1069;cr1069;CR loaded
load_veh_cr1069;fl3;FL moved
load_veh_cr1069;vh70;VH laded
reg_co329;co329;registered CO
drive_term_cr1120;cr1120;CR moved
drive_term_cr1120;tr2;TR moved
load_veh_cr1092;cr1092;CR loaded
load_veh_cr1092;fl2;FL moved
load_veh_cr1092;vh70;VH laded
drive_term_cr1090;cr1090;CR moved
drive_term_cr1090;tr3;TR moved
load_truck_hu5824;hu5824;HU loaded
load_truck_hu5824;cr1102;CR laded
load_truck_hu5824;tr4;TR laded
collect_hu5823;hu5823;HU collected
weigh_cr1120;cr1120;CR weighted
weigh_cr1120;fl3;FL weighing
load_veh_cr1068;cr1068;CR loaded
load_veh_cr1068;fl1;FL moved
load_veh_cr1068;vh70;VH laded
drive_term_cr1110;cr1110;CR moved
drive_term_cr1110;tr5;TR moved
weigh_cr1110;cr1110;CR weighted
weigh_cr1110;fl2;FL weighing
weigh_cr1090;cr1090;CR weighted
weigh_cr1090;fl1;FL weighing
drive_term_cr1109;cr1109;CR moved
drive_term_cr1109;tr6;TR moved
stock_cr1110;cr1110;CR stored
stock_cr1110;fl2;FL moved
collect_hu5825;hu5825;HU collected
load_truck_hu5823;hu5823;HU loaded
load_truck_hu5823;cr1102;CR laded
load_truck_hu5823;tr4;TR laded
stock_cr1090;cr1090;CR stored
stock_cr1090;fl1;FL moved
to_bay_cr1120;cr1120;CR brought to bay
to_bay_cr1120;fl3;FL moved
load_veh_cr1120;cr1120;CR loaded
load_veh_cr1120;fl3;FL moved
load_veh_cr1120;vh70;VH laded
weigh_cr1109;cr1109;CR weighted
weigh_cr1109;fl2;FL weighing
load_truck_hu5825;hu5825;HU loaded
load_truck_hu5825;cr1102;CR laded
load_truck_hu5825;tr4;TR laded
stock_cr1109;cr1109;CR stored
stock_cr1109;fl2;FL moved
drive_term_cr1112;cr1112;CR moved
drive_term_cr1112;tr1;TR moved
weigh_cr1112;cr1112;CR weighted
weigh_cr1112;fl1;FL weighing
stock_cr1112;cr1112;CR stored
stock_cr1112;fl1;FL moved
drive_term_cr1102;cr1102;CR moved
drive_term_cr1102;tr4;TR moved
weigh_cr1102;cr1102;CR weighted
weigh_cr1102;fl1;FL weighing
stock_cr1102;cr1102;CR stored
stock_cr1102;fl1;FL moved
order_crs_td325;td325;ordered for TD
order_crs_td325;cr1122;CRs ordered
order_crs_td325;cr1123;CRs ordered
order_crs_td326;td326;ordered for TD
order_crs_td326;cr1124;CRs ordered
order_crs_td326;cr1125;CRs ordered
order_crs_td326;cr1126;CRs ordered
order_crs_td326;cr1127;CRs ordered
order_crs_td326;cr1128;CRs ordered
pick_cr1126;cr1126;CR picked
collect_hu5840;hu5840;HU collected
collect_hu5844;hu5844;HU collected
collect_hu5841;hu5841;HU collected
collect_hu5842;hu5842;HU collected
collect_hu5839;hu5839;HU collected
collect_hu5843;hu5843;HU collected
reg_co330;co330;registered CO
load_truck_hu5839;hu5839;HU loaded
load_truck_hu5839;cr1126;CR laded
load_truck_hu5839;tr2;TR laded
load_truck_hu5842;hu5842;HU loaded
load_truck_hu5842;cr1126;CR laded
load_truck_hu5842;tr2;TR laded
load_truck_hu5841;hu5841;HU loaded
load_truck_hu5841;cr1126;CR laded
load_truck_hu5841;tr2;TR laded
collect_hu5847;hu5847;HU collected
pick_cr1122;cr1122;CR picked
pick_cr1104;cr1104;CR picked
load_truck_hu5840;hu5840;HU loaded
load_truck_hu5840;cr1126;CR laded
load_truck_hu5840;tr2;TR laded
load_truck_hu5844;hu5844;HU loaded
load_truck_hu5844;cr1126;CR laded
load_truck_hu5844;tr2;TR laded
load_truck_hu5843;hu5843;HU loaded
load_truck_hu5843;cr1126;CR laded
load_truck_hu5843;tr2;TR laded
collect_hu5854;hu5854;HU collected
pick_cr1123;cr1123;CR picked
collect_hu5845;hu5845;HU collected
collect_hu5849;hu5849;HU collected
collect_hu5860;hu5860;HU collected
pick_cr1108;cr1108;CR picked
collect_hu5852;hu5852;HU collected
collect_hu5864;hu5864;HU collected
load_truck_hu5849;hu5849;HU loaded
load_truck_hu5849;cr1122;CR laded
load_truck_hu5849;tr1;TR laded
load_truck_hu5847;hu5847;HU loaded
load_truck_hu5847;cr1122;CR laded
load_truck_hu5847;tr1;TR laded
load_truck_hu5845;hu5845;HU loaded
load_truck_hu5845;cr1122;CR laded
load_truck_hu5845;tr1;TR laded
pick_cr1129;cr1129;CR picked
load_truck_hu5860;hu5860;HU loaded
load_truck_hu5860;cr1123;CR laded
load_truck_hu5860;tr3;TR laded
collect_hu5865;hu5865;HU collected
drive_term_cr1126;cr1126;CR moved
drive_term_cr1126;tr2;TR moved
load_truck_hu5864;hu5864;HU loaded
load_truck_hu5864;cr1108;CR laded
load_truck_hu5864;tr6;TR laded
weigh_cr1126;cr1126;CR weighted
weigh_cr1126;fl1;FL weighing
stock_cr1126;cr1126;CR stored
stock_cr1126;fl1;FL moved
load_truck_hu5852;hu5852;HU loaded
load_truck_hu5852;cr1104;CR laded
load_truck_hu5852;tr4;TR laded
load_truck_hu5854;hu5854;HU loaded
load_truck_hu5854;cr1104;CR laded
load_truck_hu5854;tr4;TR laded
load_truck_hu5865;hu5865;HU loaded
load_truck_hu5865;cr1108;CR laded
load_truck_hu5865;tr6;TR laded
collect_hu5857;hu5857;HU collected
collect_hu5848;hu5848;HU collected
load_truck_hu5857;hu5857;HU loaded
load_truck_hu5857;cr1123;CR laded
load_truck_hu5857;tr3;TR laded
load_truck_hu5848;hu5848;HU loaded
load_truck_hu5848;cr1122;CR laded
load_truck_hu5848;tr1;TR laded
collect_hu5861;hu5861;HU collected
load_truck_hu5861;hu5861;HU loaded
load_truck_hu5861;cr1123;CR laded
load_truck_hu5861;tr3;TR laded
collect_hu5846;hu5846;HU collected
collect_hu5851;hu5851;HU collected
load_truck_hu5846;hu5846;HU loaded
load_truck_hu5846;cr1122;CR laded
load_truck_hu5846;tr1;TR laded
load_truck_hu5851;hu5851;HU loaded
load_truck_hu5851;cr1104;CR laded
load_truck_hu5851;tr4;TR laded
collect_hu5872;hu5872;HU collected
load_truck_hu5872;hu5872;HU loaded
load_truck_hu5872;cr1129;CR laded
load_truck_hu5872;tr5;TR laded
collect_hu5873;hu5873;HU collected
collect_hu5863;hu5863;HU collected
load_truck_hu5873;hu5873;HU loaded
load_truck_hu5873;cr1129;CR laded
load_truck_hu5873;tr5;TR laded
load_truck_hu5863;hu5863;HU loaded
load_truck_hu5863;cr1108;CR laded
load_truck_hu5863;tr6;TR laded
collect_hu5867;hu5867;HU collected
collect_hu5853;hu5853;HU collected
load_truck_hu5867;hu5867;HU loaded
load_truck_hu5867;cr1108;CR laded
load_truck_hu5867;tr6;TR laded
collect_hu5858;hu5858;HU collected
load_truck_hu5853;hu5853;HU loaded
load_truck_hu5853;cr1104;CR laded
load_truck_hu5853;tr4;TR laded
load_truck_hu5858;hu5858;HU loaded
load_truck_hu5858;cr1123;CR laded
load_truck_hu5858;tr3;TR laded
collect_hu5868;hu5868;HU collected
collect_hu5859;hu5859;HU collected
load_truck_hu5868;hu5868;HU loaded
load_truck_hu5868;cr1129;CR laded
load_truck_hu5868;tr5;TR laded
load_truck_hu5859;hu5859;HU loaded
load_truck_hu5859;cr1123;CR laded
load_truck_hu5859;tr3;TR laded
collect_hu5869;hu5869;HU collected
load_truck_hu5869;hu5869;HU loaded
load_truck_hu5869;cr1129;CR laded
load_truck_hu5869;tr5;TR laded
collect_hu5862;hu5862;HU collected
collect_hu5871;hu5871;HU collected
load_truck_hu5862;hu5862;HU loaded
load_truck_hu5862;cr1108;CR laded
load_truck_hu5862;tr6;TR laded
collect_hu5866;hu5866;HU collected
load_truck_hu5871;hu5871;HU loaded
load_truck_hu5871;cr1129;CR laded
load_truck_hu5871;tr5;TR laded
collect_hu5870;hu5870;HU collected
load_truck_hu5866;hu5866;HU loaded
load_truck_hu5866;cr1108;CR laded
load_truck_hu5866;tr6;TR laded
depart_vh70;vh70;VH departed
depart_vh70;cr1120;CR departed
depart_vh70;cr1068;CR departed
depart_vh70;cr1092;CR departed
depart_vh70;cr1069;CR departed
depart_vh70;cr1005;CR departed
depart_vh70;cr1061;CR departed
depart_vh70;cr1067;CR departed
depart_vh70;cr1062;CR departed
depart_vh70;cr1093;CR departed
depart_vh70;cr1006;CR departed
depart_vh70;cr1004;CR departed
depart_vh70;cr1107;CR departed
depart_vh70;cr998;CR departed
depart_vh70;cr1070;CR departed
depart_vh70;cr1071;CR departed
depart_vh70;cr1086;CR departed
depart_vh70;cr997;CR departed
depart_vh70;cr1000;CR departed
depart_vh70;cr999;CR departed
depart_vh70;cr1059;CR departed
depart_vh70;td306;TD with CR departure
depart_vh70;td313;TD with CR departure
depart_vh70;td289;TD with CR departure
depart_vh70;td320;TD with CR departure
depart_vh70;td307;TD with CR departure
depart_vh70;td291;TD with CR departure
depart_vh70;td316;TD with CR departure
depart_vh70;td309;TD with CR departure
depart_vh70;td324;TD with CR departure
drive_term_cr1123;cr1123;CR moved
drive_term_cr1123;tr3;TR moved
weigh_cr1123;cr1123;CR weighted
weigh_cr1123;fl2;FL weighing
load_truck_hu5870;hu5870;HU loaded
load_truck_hu5870;cr1129;CR laded
load_truck_hu5870;tr5;TR laded
collect_hu5856;hu5856;HU collected
stock_cr1123;cr1123;CR stored
stock_cr1123;fl2;FL moved
load_truck_hu5856;hu5856;HU loaded
load_truck_hu5856;cr1104;CR laded
load_truck_hu5856;tr4;TR laded
collect_hu5850;hu5850;HU collected
pick_cr1131;cr1131;CR picked
drive_term_cr1108;cr1108;CR moved
drive_term_cr1108;tr6;TR moved
pick_cr1095;cr1095;CR picked
weigh_cr1108;cr1108;CR weighted
weigh_cr1108;fl3;FL weighing
stock_cr1108;cr1108;CR stored
stock_cr1108;fl3;FL moved
create_td328;co330;TD created for CO
create_td328;td328;created TD
reg_co331;co331;registered CO
load_truck_hu5850;hu5850;HU loaded
load_truck_hu5850;cr1122;CR laded
load_truck_hu5850;tr1;TR laded
collect_hu5874;hu5874;HU collected
collect_hu5880;hu5880;HU collected
load_truck_hu5880;hu5880;HU loaded
load_truck_hu5880;cr1095;CR laded
load_truck_hu5880;tr2;TR laded
collect_hu5883;hu5883;HU collected
load_truck_hu5874;hu5874;HU loaded
load_truck_hu5874;cr1131;CR laded
load_truck_hu5874;tr3;TR laded
collect_hu5884;hu5884;HU collected
load_truck_hu5883;hu5883;HU loaded
load_truck_hu5883;cr1095;CR laded
load_truck_hu5883;tr2;TR laded
collect_hu5876;hu5876;HU collected
load_truck_hu5884;hu5884;HU loaded
load_truck_hu5884;cr1095;CR laded
load_truck_hu5884;tr2;TR laded
load_truck_hu5876;hu5876;HU loaded
load_truck_hu5876;cr1131;CR laded
load_truck_hu5876;tr3;TR laded
collect_hu5881;hu5881;HU collected
collect_hu5882;hu5882;HU collected
collect_hu5878;hu5878;HU collected
load_truck_hu5881;hu5881;HU loaded
load_truck_hu5881;cr1095;CR laded
load_truck_hu5881;tr2;TR laded
load_truck_hu5878;hu5878;HU loaded
load_truck_hu5878;cr1131;CR laded
load_truck_hu5878;tr3;TR laded
collect_hu5877;hu5877;HU collected
load_truck_hu5882;hu5882;HU loaded
load_truck_hu5882;cr1095;CR laded
load_truck_hu5882;tr2;TR laded
load_truck_hu5877;hu5877;HU loaded
load_truck_hu5877;cr1131;CR laded
load_truck_hu5877;tr3;TR laded
collect_hu5875;hu5875;HU collected
collect_hu5879;hu5879;HU collected
load_truck_hu5875;hu5875;HU loaded
load_truck_hu5875;cr1131;CR laded
load_truck_hu5875;tr3;TR laded
collect_hu5855;hu5855;HU collected
load_truck_hu5879;hu5879;HU loaded
load_truck_hu5879;cr1131;CR laded
load_truck_hu5879;tr3;TR laded
load_truck_hu5855;hu5855;HU loaded
load_truck_hu5855;cr1104;CR laded
load_truck_hu5855;tr4;TR laded
drive_term_cr1122;cr1122;CR moved
drive_term_cr1122;tr1;TR moved
drive_term_cr1131;cr1131;CR moved
drive_term_cr1131;tr3;TR moved
weigh_cr1131;cr1131;CR weighted
weigh_cr1131;fl2;FL weighing
drive_term_cr1129;cr1129;CR moved
drive_term_cr1129;tr5;TR moved
drive_term_cr1095;cr1095;CR moved
drive_term_cr1095;tr2;TR moved
weigh_cr1129;cr1129;CR weighted
weigh_cr1129;fl3;FL weighing
stock_cr1129;cr1129;CR stored
stock_cr1129;fl3;FL moved
book_vehs_td328;td328;VHs booked for TD
book_vehs_td328;vh75;booked VHs
weigh_cr1095;cr1095;CR weighted
weigh_cr1095;fl3;FL weighing
stock_cr1095;cr1095;CR stored
stock_cr1095;fl3;FL moved
weigh_cr1122;cr1122;CR weighted
weigh_cr1122;fl3;FL weighing
stock_cr1131;cr1131;CR stored
stock_cr1131;fl2;FL moved
drive_term_cr1104;cr1104;CR moved
drive_term_cr1104;tr4;TR moved
collect_hu5886;hu5886;HU collected
pick_cr1116;cr1116;CR picked
weigh_cr1104;cr1104;CR weighted
weigh_cr1104;fl1;FL weighing
stock_cr1104;cr1104;CR stored
stock_cr1104;fl1;FL moved
collect_hu5887;hu5887;HU collected
collect_hu5888;hu5888;HU collected
collect_hu5885;hu5885;HU collected
collect_hu5889;hu5889;HU collected
collect_hu5890;hu5890;HU collected
stock_cr1122;cr1122;CR stored
stock_cr1122;fl3;FL moved
pick_cr1121;cr1121;CR picked
collect_hu5891;hu5891;HU collected
collect_hu5894;hu5894;HU collected
collect_hu5893;hu5893;HU collected
collect_hu5892;hu5892;HU collected
pick_cr1106;cr1106;CR picked
pick_cr1128;cr1128;CR picked
pick_cr1124;cr1124;CR picked
pick_cr1111;cr1111;CR picked
to_bay_cr1122;cr1122;CR brought to bay
to_bay_cr1122;fl1;FL moved
to_bay_cr1099;cr1099;CR brought to bay
to_bay_cr1099;fl3;FL moved
to_bay_cr1096;cr1096;CR brought to bay
to_bay_cr1096;fl2;FL moved
load_veh_cr1122;cr1122;CR loaded
load_veh_cr1122;fl1;FL moved
load_veh_cr1122;vh71;VH laded
to_bay_cr1129;cr1129;CR brought to bay
to_bay_cr1129;fl1;FL moved
load_veh_cr1096;cr1096;CR loaded
load_veh_cr1096;fl2;FL moved
load_veh_cr1096;vh71;VH laded
collect_hu5897;hu5897;HU collected
to_bay_cr1110;cr1110;CR brought to bay
to_bay_cr1110;fl2;FL moved
load_veh_cr1129;cr1129;CR loaded
load_veh_cr1129;fl1;FL moved
load_veh_cr1129;vh71;VH laded
collect_hu5901;hu5901;HU collected
to_bay_cr1109;cr1109;CR brought to bay
to_bay_cr1109;fl1;FL moved
collect_hu5898;hu5898;HU collected
load_truck_hu5891;hu5891;HU loaded
load_truck_hu5891;cr1121;CR laded
load_truck_hu5891;tr2;TR laded
load_truck_hu5894;hu5894;HU loaded
load_truck_hu5894;cr1121;CR laded
load_truck_hu5894;tr2;TR laded
load_truck_hu5901;hu5901;HU loaded
load_truck_hu5901;cr1106;CR laded
load_truck_hu5901;tr1;TR laded
create_td329;co329;TD created for CO
create_td329;td329;created TD
load_truck_hu5897;hu5897;HU loaded
load_truck_hu5897;cr1106;CR laded
load_truck_hu5897;tr1;TR laded
load_truck_hu5886;hu5886;HU loaded
load_truck_hu5886;cr1116;CR laded
load_truck_hu5886;tr3;TR laded
load_truck_hu5889;hu5889;HU loaded
load_truck_hu5889;cr1116;CR laded
load_truck_hu5889;tr3;TR laded
load_truck_hu5885;hu5885;HU loaded
load_truck_hu5885;cr1116;CR laded
load_truck_hu5885;tr3;TR laded
book_vehs_td329;td329;VHs booked for TD
book_vehs_td329;vh76;booked VHs
load_truck_hu5890;hu5890;HU loaded
load_truck_hu5890;cr1116;CR laded
load_truck_hu5890;tr3;TR laded
load_truck_hu5887;hu5887;HU loaded
load_truck_hu5887;cr1116;CR laded
load_truck_hu5887;tr3;TR laded
load_truck_hu5888;hu5888;HU loaded
load_truck_hu5888;cr1116;CR laded
load_truck_hu5888;tr3;TR laded
load_veh_cr1099;cr1099;CR loaded
load_veh_cr1099;fl3;FL moved
load_veh_cr1099;vh71;VH laded
to_bay_cr1098;cr1098;CR brought to bay
to_bay_cr1098;fl3;FL moved
load_veh_cr1110;cr1110;CR loaded
load_veh_cr1110;fl2;FL moved
load_veh_cr1110;vh71;VH laded
to_bay_cr1100;cr1100;CR brought to bay
to_bay_cr1100;fl2;FL moved
load_truck_hu5893;hu5893;HU loaded
load_truck_hu5893;cr1121;CR laded
load_truck_hu5893;tr2;TR laded
load_truck_hu5898;hu5898;HU loaded
load_truck_hu5898;cr1106;CR laded
load_truck_hu5898;tr1;TR laded
collect_hu5913;hu5913;HU collected
load_truck_hu5892;hu5892;HU loaded
load_truck_hu5892;cr1121;CR laded
load_truck_hu5892;tr2;TR laded
load_truck_hu5913;hu5913;HU loaded
load_truck_hu5913;cr1124;CR laded
load_truck_hu5913;tr5;TR laded
collect_hu5908;hu5908;HU collected
collect_hu5899;hu5899;HU collected
load_truck_hu5908;hu5908;HU loaded
load_truck_hu5908;cr1128;CR laded
load_truck_hu5908;tr6;TR laded
load_truck_hu5899;hu5899;HU loaded
load_truck_hu5899;cr1106;CR laded
load_truck_hu5899;tr1;TR laded
collect_hu5905;hu5905;HU collected
collect_hu5918;hu5918;HU collected
load_truck_hu5905;hu5905;HU loaded
load_truck_hu5905;cr1128;CR laded
load_truck_hu5905;tr6;TR laded
collect_hu5917;hu5917;HU collected
load_truck_hu5918;hu5918;HU loaded
load_truck_hu5918;cr1111;CR laded
load_truck_hu5918;tr4;TR laded
collect_hu5900;hu5900;HU collected
load_truck_hu5917;hu5917;HU loaded
load_truck_hu5917;cr1111;CR laded
load_truck_hu5917;tr4;TR laded
load_truck_hu5900;hu5900;HU loaded
load_truck_hu5900;cr1106;CR laded
load_truck_hu5900;tr1;TR laded
collect_hu5910;hu5910;HU collected
collect_hu5920;hu5920;HU collected
load_truck_hu5910;hu5910;HU loaded
load_truck_hu5910;cr1124;CR laded
load_truck_hu5910;tr5;TR laded
collect_hu5906;hu5906;HU collected
load_truck_hu5920;hu5920;HU loaded
load_truck_hu5920;cr1111;CR laded
load_truck_hu5920;tr4;TR laded
collect_hu5911;hu5911;HU collected
load_truck_hu5906;hu5906;HU loaded
load_truck_hu5906;cr1128;CR laded
load_truck_hu5906;tr6;TR laded
collect_hu5896;hu5896;HU collected
load_truck_hu5911;hu5911;HU loaded
load_truck_hu5911;cr1124;CR laded
load_truck_hu5911;tr5;TR laded
collect_hu5903;hu5903;HU collected
load_truck_hu5896;hu5896;HU loaded
load_truck_hu5896;cr1121;CR laded
load_truck_hu5896;tr2;TR laded
load_truck_hu5903;hu5903;HU loaded
load_truck_hu5903;cr1128;CR laded
load_truck_hu5903;tr6;TR laded
collect_hu5909;hu5909;HU collected
collect_hu5916;hu5916;HU collected
load_truck_hu5909;hu5909;HU loaded
load_truck_hu5909;cr1124;CR laded
load_truck_hu5909;tr5;TR laded
load_truck_hu5916;hu5916;HU loaded
load_truck_hu5916;cr1111;CR laded
load_truck_hu5916;tr4;TR laded
collect_hu5902;hu5902;HU collected
load_truck_hu5902;hu5902;HU loaded
load_truck_hu5902;cr1106;CR laded
load_truck_hu5902;tr1;TR laded
collect_hu5915;hu5915;HU collected
collect_hu5914;hu5914;HU collected
load_truck_hu5915;hu5915;HU loaded
load_truck_hu5915;cr1111;CR laded
load_truck_hu5915;tr4;TR laded
collect_hu5895;hu5895;HU collected
load_truck_hu5914;hu5914;HU loaded
load_truck_hu5914;cr1124;CR laded
load_truck_hu5914;tr5;TR laded
load_truck_hu5895;hu5895;HU loaded
load_truck_hu5895;cr1121;CR laded
load_truck_hu5895;tr2;TR laded
collect_hu5904;hu5904;HU collected
load_veh_cr1109;cr1109;CR loaded
load_veh_cr1109;fl1;FL moved
load_veh_cr1109;vh71;VH laded
to_bay_cr1123;cr1123;CR brought to bay
to_bay_cr1123;fl1;FL moved
load_veh_cr1100;cr1100;CR loaded
load_veh_cr1100;fl2;FL moved
load_veh_cr1100;vh71;VH laded
to_bay_cr1097;cr1097;CR brought to bay
to_bay_cr1097;fl2;FL moved
collect_hu5912;hu5912;HU collected
load_truck_hu5904;hu5904;HU loaded
load_truck_hu5904;cr1128;CR laded
load_truck_hu5904;tr6;TR laded
drive_term_cr1116;cr1116;CR moved
drive_term_cr1116;tr3;TR moved
pick_cr1119;cr1119;CR picked
reg_co332;co332;registered CO
collect_hu5919;hu5919;HU collected
load_truck_hu5912;hu5912;HU loaded
load_truck_hu5912;cr1124;CR laded
load_truck_hu5912;tr5;TR laded
load_veh_cr1098;cr1098;CR loaded
load_veh_cr1098;fl3;FL moved
load_veh_cr1098;vh71;VH laded
load_truck_hu5919;hu5919;HU loaded
load_truck_hu5919;cr1111;CR laded
load_truck_hu5919;tr4;TR laded
collect_hu5923;hu5923;HU collected
load_truck_hu5923;hu5923;HU loaded
load_truck_hu5923;cr1119;CR laded
load_truck_hu5923;tr3;TR laded
collect_hu5907;hu5907;HU collected
to_bay_cr1108;cr1108;CR brought to bay
to_bay_cr1108;fl3;FL moved
load_veh_cr1097;cr1097;CR loaded
load_veh_cr1097;fl2;FL moved
load_veh_cr1097;vh71;VH laded
weigh_cr1116;cr1116;CR weighted
weigh_cr1116;fl2;FL weighing
load_truck_hu5907;hu5907;HU loaded
load_truck_hu5907;cr1128;CR laded
load_truck_hu5907;tr6;TR laded
collect_hu5922;hu5922;HU collected
drive_term_cr1121;cr1121;CR moved
drive_term_cr1121;tr2;TR moved
pick_cr1105;cr1105;CR picked
load_veh_cr1108;cr1108;CR loaded
load_veh_cr1108;fl3;FL moved
load_veh_cr1108;vh71;VH laded
load_veh_cr1123;cr1123;CR loaded
load_veh_cr1123;fl1;FL moved
load_veh_cr1123;vh71;VH laded
load_truck_hu5922;hu5922;HU loaded
load_truck_hu5922;cr1119;CR laded
load_truck_hu5922;tr3;TR laded
collect_hu5926;hu5926;HU collected
weigh_cr1121;cr1121;CR weighted
weigh_cr1121;fl1;FL weighing
stock_cr1116;cr1116;CR stored
stock_cr1116;fl2;FL moved
collect_hu5921;hu5921;HU collected
collect_hu5928;hu5928;HU collected
load_truck_hu5921;hu5921;HU loaded
load_truck_hu5921;cr1119;CR laded
load_truck_hu5921;tr3;TR laded
drive_term_cr1111;cr1111;CR moved
drive_term_cr1111;tr4;TR moved
pick_cr1101;cr1101;CR picked
stock_cr1121;cr1121;CR stored
stock_cr1121;fl1;FL moved
weigh_cr1111;cr1111;CR weighted
weigh_cr1111;fl2;FL weighing
drive_term_cr1124;cr1124;CR moved
drive_term_cr1124;tr5;TR moved
pick_cr1118;cr1118;CR picked
collect_hu5930;hu5930;HU collected
weigh_cr1124;cr1124;CR weighted
weigh_cr1124;fl1;FL weighing
stock_cr1124;cr1124;CR stored
stock_cr1124;fl1;FL moved
