ocel_id;ocel_type
load_truck_hu5507;Load Truck
collect_hu5508;Collect Goods
reg_co320;Register Customer Order
load_truck_hu5508;Load Truck
collect_hu5514;Collect Goods
collect_hu5501;Collect Goods
load_truck_hu5514;Load Truck
load_truck_hu5501;Load Truck
collect_hu5498;Collect Goods
load_truck_hu5498;Load Truck
collect_hu5497;Collect Goods
collect_hu5512;Collect Goods
load_truck_hu5497;Load Truck
collect_hu5509;Collect Goods
load_truck_hu5512;Load Truck
load_truck_hu5509;Load Truck
collect_hu5500;Collect Goods
collect_hu5499;Collect Goods
load_truck_hu5500;Load Truck
drive_term_cr1049;Drive to Terminal
pick_cr1047;Pick Up Empty Container
collect_hu5519;Collect Goods
load_truck_hu5499;Load Truck
weigh_cr1049;Weigh
collect_hu5517;Collect Goods
collect_hu5518;Collect Goods
stock_cr1049;Place in Stock
collect_hu5520;Collect Goods
collect_hu5521;Collect Goods
collect_hu5516;Collect Goods
collect_hu5510;Collect Goods
load_truck_hu5510;Load Truck
collect_hu5505;Collect Goods
load_truck_hu5505;Load Truck
drive_term_cr1045;Drive to Terminal
pick_cr1057;Pick Up Empty Container
collect_hu5527;Collect Goods
drive_term_cr1046;Drive to Terminal
pick_cr1061;Pick Up Empty Container
collect_hu5522;Collect Goods
weigh_cr1045;Weigh
weigh_cr1046;Weigh
stock_cr1045;Place in Stock
collect_hu5532;Collect Goods
stock_cr1046;Place in Stock
collect_hu5524;Collect Goods
collect_hu5529;Collect Goods
collect_hu5526;Collect Goods
collect_hu5531;Collect Goods
collect_hu5530;Collect Goods
collect_hu5533;Collect Goods
load_truck_hu5522;Load Truck
collect_hu5528;Collect Goods
load_truck_hu5533;Load Truck
load_truck_hu5526;Load Truck
load_truck_hu5532;Load Truck
load_truck_hu5527;Load Truck
collect_hu5525;Collect Goods
load_truck_hu5531;Load Truck
collect_hu5523;Collect Goods
load_truck_hu5530;Load Truck
load_truck_hu5516;Load Truck
load_truck_hu5524;Load Truck
load_truck_hu5520;Load Truck
load_truck_hu5523;Load Truck
load_truck_hu5528;Load Truck
load_truck_hu5525;Load Truck
load_truck_hu5519;Load Truck
load_truck_hu5518;Load Truck
load_truck_hu5529;Load Truck
load_truck_hu5521;Load Truck
load_truck_hu5517;Load Truck
drive_term_cr1042;Drive to Terminal
pick_cr1034;Pick Up Empty Container
collect_hu5534;Collect Goods
weigh_cr1042;Weigh
collect_hu5535;Collect Goods
stock_cr1042;Place in Stock
collect_hu5536;Collect Goods
collect_hu5539;Collect Goods
collect_hu5537;Collect Goods
collect_hu5538;Collect Goods
create_td315;Create Transport Document
drive_term_cr1036;Drive to Terminal
pick_cr1062;Pick Up Empty Container
collect_hu5541;Collect Goods
collect_hu5540;Collect Goods
weigh_cr1036;Weigh
collect_hu5542;Collect Goods
collect_hu5543;Collect Goods
stock_cr1036;Place in Stock
reg_co321;Register Customer Order
drive_term_cr1047;Drive to Terminal
collect_hu5544;Collect Goods
pick_cr1070;Pick Up Empty Container
order_crs_td314;Order Empty Containers
collect_hu5548;Collect Goods
weigh_cr1047;Weigh
stock_cr1047;Place in Stock
collect_hu5547;Collect Goods
collect_hu5549;Collect Goods
collect_hu5545;Collect Goods
drive_term_cr1057;Drive to Terminal
pick_cr1041;Pick Up Empty Container
weigh_cr1057;Weigh
collect_hu5554;Collect Goods
load_truck_hu5548;Load Truck
stock_cr1057;Place in Stock
load_truck_hu5549;Load Truck
collect_hu5552;Collect Goods
collect_hu5551;Collect Goods
load_truck_hu5547;Load Truck
drive_term_cr1061;Drive to Terminal
pick_cr1055;Pick Up Empty Container
load_truck_hu5545;Load Truck
collect_hu5561;Collect Goods
weigh_cr1061;Weigh
load_truck_hu5544;Load Truck
book_vehs_td315;Book Vehicles
drive_term_cr1051;Drive to Terminal
pick_cr1053;Pick Up Empty Container
stock_cr1061;Place in Stock
load_truck_hu5540;Load Truck
collect_hu5555;Collect Goods
load_truck_hu5552;Load Truck
load_truck_hu5541;Load Truck
load_truck_hu5554;Load Truck
load_truck_hu5534;Load Truck
weigh_cr1051;Weigh
collect_hu5546;Collect Goods
load_truck_hu5543;Load Truck
load_truck_hu5555;Load Truck
stock_cr1051;Place in Stock
load_truck_hu5542;Load Truck
load_truck_hu5546;Load Truck
collect_hu5556;Collect Goods
load_truck_hu5537;Load Truck
load_truck_hu5538;Load Truck
load_truck_hu5551;Load Truck
order_crs_td315;Order Empty Containers
load_truck_hu5561;Load Truck
collect_hu5562;Collect Goods
load_truck_hu5539;Load Truck
drive_term_cr1070;Drive to Terminal
pick_cr1060;Pick Up Empty Container
load_truck_hu5562;Load Truck
collect_hu5559;Collect Goods
weigh_cr1070;Weigh
load_truck_hu5536;Load Truck
load_truck_hu5556;Load Truck
collect_hu5570;Collect Goods
reg_co322;Register Customer Order
stock_cr1070;Place in Stock
load_truck_hu5535;Load Truck
load_truck_hu5559;Load Truck
collect_hu5557;Collect Goods
load_truck_hu5570;Load Truck
collect_hu5566;Collect Goods
collect_hu5553;Collect Goods
load_truck_hu5566;Load Truck
load_truck_hu5557;Load Truck
collect_hu5569;Collect Goods
load_truck_hu5553;Load Truck
collect_hu5565;Collect Goods
load_truck_hu5569;Load Truck
load_truck_hu5565;Load Truck
collect_hu5564;Collect Goods
drive_term_cr1034;Drive to Terminal
pick_cr1059;Pick Up Empty Container
drive_term_cr1062;Drive to Terminal
pick_cr1067;Pick Up Empty Container
weigh_cr1062;Weigh
stock_cr1062;Place in Stock
weigh_cr1034;Weigh
load_truck_hu5564;Load Truck
collect_hu5574;Collect Goods
stock_cr1034;Place in Stock
collect_hu5573;Collect Goods
collect_hu5560;Collect Goods
collect_hu5571;Collect Goods
load_truck_hu5560;Load Truck
load_truck_hu5573;Load Truck
load_truck_hu5574;Load Truck
create_td316;Create Transport Document
load_truck_hu5571;Load Truck
collect_hu5575;Collect Goods
collect_hu5568;Collect Goods
create_td317;Create Transport Document
depart_vh49;Depart
load_truck_hu5575;Load Truck
collect_hu5576;Collect Goods
load_truck_hu5568;Load Truck
load_truck_hu5576;Load Truck
collect_hu5572;Collect Goods
collect_hu5567;Collect Goods
load_truck_hu5572;Load Truck
collect_hu5550;Collect Goods
load_truck_hu5567;Load Truck
load_truck_hu5550;Load Truck
collect_hu5563;Collect Goods
collect_hu5577;Collect Goods
load_truck_hu5563;Load Truck
load_truck_hu5577;Load Truck
collect_hu5558;Collect Goods
drive_term_cr1059;Drive to Terminal
pick_cr1066;Pick Up Empty Container
create_td318;Create Transport Document
weigh_cr1059;Weigh
stock_cr1059;Place in Stock
drive_term_cr1060;Drive to Terminal
pick_cr1056;Pick Up Empty Container
collect_hu5587;Collect Goods
load_truck_hu5558;Load Truck
drive_term_cr1041;Drive to Terminal
pick_cr1075;Pick Up Empty Container
weigh_cr1060;Weigh
weigh_cr1041;Weigh
collect_hu5590;Collect Goods
stock_cr1041;Place in Stock
book_vehs_td316;Book Vehicles
stock_cr1060;Place in Stock
create_td319;Create Transport Document
collect_hu5583;Collect Goods
collect_hu5593;Collect Goods
book_vehs_td319;Book Vehicles
collect_hu5586;Collect Goods
load_truck_hu5583;Load Truck
collect_hu5584;Collect Goods
collect_hu5592;Collect Goods
load_truck_hu5584;Load Truck
load_truck_hu5587;Load Truck
load_truck_hu5586;Load Truck
load_truck_hu5593;Load Truck
load_truck_hu5590;Load Truck
load_truck_hu5592;Load Truck
collect_hu5585;Collect Goods
collect_hu5579;Collect Goods
load_truck_hu5585;Load Truck
load_truck_hu5579;Load Truck
collect_hu5580;Collect Goods
load_truck_hu5580;Load Truck
collect_hu5589;Collect Goods
drive_term_cr1053;Drive to Terminal
pick_cr1048;Pick Up Empty Container
load_truck_hu5589;Load Truck
collect_hu5598;Collect Goods
weigh_cr1053;Weigh
book_vehs_td317;Book Vehicles
reg_co323;Register Customer Order
stock_cr1053;Place in Stock
book_vehs_td318;Book Vehicles
drive_term_cr1055;Drive to Terminal
pick_cr1054;Pick Up Empty Container
weigh_cr1055;Weigh
stock_cr1055;Place in Stock
drive_term_cr1075;Drive to Terminal
weigh_cr1075;Weigh
collect_hu5596;Collect Goods
stock_cr1075;Place in Stock
collect_hu5597;Collect Goods
collect_hu5605;Collect Goods
collect_hu5604;Collect Goods
collect_hu5595;Collect Goods
collect_hu5578;Collect Goods
order_crs_td317;Order Empty Containers
load_truck_hu5578;Load Truck
collect_hu5582;Collect Goods
collect_hu5599;Collect Goods
load_truck_hu5582;Load Truck
collect_hu5601;Collect Goods
load_truck_hu5595;Load Truck
collect_hu5588;Collect Goods
load_truck_hu5596;Load Truck
load_truck_hu5597;Load Truck
collect_hu5602;Collect Goods
load_truck_hu5588;Load Truck
load_truck_hu5599;Load Truck
create_td320;Create Transport Document
load_truck_hu5598;Load Truck
collect_hu5591;Collect Goods
load_truck_hu5591;Load Truck
collect_hu5594;Collect Goods
load_truck_hu5594;Load Truck
collect_hu5581;Collect Goods
collect_hu5603;Collect Goods
load_truck_hu5581;Load Truck
collect_hu5600;Collect Goods
load_truck_hu5601;Load Truck
load_truck_hu5604;Load Truck
drive_term_cr1048;Drive to Terminal
drive_term_cr1056;Drive to Terminal
weigh_cr1056;Weigh
load_truck_hu5602;Load Truck
load_truck_hu5605;Load Truck
weigh_cr1048;Weigh
drive_term_cr1066;Drive to Terminal
stock_cr1048;Place in Stock
weigh_cr1066;Weigh
stock_cr1056;Place in Stock
stock_cr1066;Place in Stock
load_truck_hu5603;Load Truck
load_truck_hu5600;Load Truck
drive_term_cr1067;Drive to Terminal
weigh_cr1067;Weigh
order_crs_td318;Order Empty Containers
book_vehs_td320;Book Vehicles
stock_cr1067;Place in Stock
order_crs_td319;Order Empty Containers
order_crs_td316;Order Empty Containers
collect_hu5607;Collect Goods
pick_cr1078;Pick Up Empty Container
collect_hu5610;Collect Goods
collect_hu5611;Collect Goods
order_crs_td320;Order Empty Containers
reg_co324;Register Customer Order
drive_term_cr1054;Drive to Terminal
weigh_cr1054;Weigh
stock_cr1054;Place in Stock
collect_hu5609;Collect Goods
collect_hu5606;Collect Goods
load_truck_hu5610;Load Truck
load_truck_hu5611;Load Truck
load_truck_hu5607;Load Truck
collect_hu5608;Collect Goods
pick_cr1077;Pick Up Empty Container
collect_hu5612;Collect Goods
load_truck_hu5612;Load Truck
pick_cr1058;Pick Up Empty Container
collect_hu5614;Collect Goods
load_truck_hu5609;Load Truck
load_truck_hu5606;Load Truck
load_truck_hu5608;Load Truck
collect_hu5615;Collect Goods
collect_hu5613;Collect Goods
drive_term_cr1078;Drive to Terminal
weigh_cr1078;Weigh
stock_cr1078;Place in Stock
drive_term_cr1077;Drive to Terminal
weigh_cr1077;Weigh
stock_cr1077;Place in Stock
load_truck_hu5613;Load Truck
load_truck_hu5614;Load Truck
load_truck_hu5615;Load Truck
reg_co325;Register Customer Order
drive_term_cr1058;Drive to Terminal
weigh_cr1058;Weigh
stock_cr1058;Place in Stock
reg_co326;Register Customer Order
create_td321;Create Transport Document
book_vehs_td321;Book Vehicles
pick_cr1082;Pick Up Empty Container
collect_hu5618;Collect Goods
collect_hu5621;Collect Goods
collect_hu5617;Collect Goods
reg_co327;Register Customer Order
pick_cr1064;Pick Up Empty Container
pick_cr958;Pick Up Empty Container
collect_hu5626;Collect Goods
to_bay_cr1059;Bring to Loading Bay
to_bay_cr1047;Bring to Loading Bay
to_bay_cr948;Bring to Loading Bay
load_truck_hu5617;Load Truck
pick_cr1076;Pick Up Empty Container
order_crs_td321;Order Empty Containers
pick_cr1089;Pick Up Empty Container
load_truck_hu5626;Load Truck
collect_hu5624;Collect Goods
collect_hu5616;Collect Goods
load_truck_hu5621;Load Truck
load_veh_cr1059;Load to Vehicle
load_truck_hu5618;Load Truck
load_truck_hu5624;Load Truck
collect_hu5642;Collect Goods
collect_hu5635;Collect Goods
load_truck_hu5642;Load Truck
collect_hu5636;Collect Goods
load_veh_cr1047;Load to Vehicle
to_bay_cr975;Bring to Loading Bay
load_truck_hu5616;Load Truck
load_truck_hu5635;Load Truck
to_bay_cr1046;Bring to Loading Bay
load_veh_cr948;Load to Vehicle
collect_hu5631;Collect Goods
load_truck_hu5636;Load Truck
to_bay_cr1070;Bring to Loading Bay
load_veh_cr975;Load to Vehicle
load_truck_hu5631;Load Truck
collect_hu5637;Collect Goods
load_veh_cr1046;Load to Vehicle
collect_hu5622;Collect Goods
load_truck_hu5637;Load Truck
load_truck_hu5622;Load Truck
collect_hu5619;Collect Goods
to_bay_cr1061;Bring to Loading Bay
load_truck_hu5619;Load Truck
collect_hu5641;Collect Goods
to_bay_cr1066;Bring to Loading Bay
collect_hu5625;Collect Goods
load_truck_hu5641;Load Truck
load_veh_cr1070;Load to Vehicle
to_bay_cr1078;Bring to Loading Bay
collect_hu5632;Collect Goods
load_truck_hu5625;Load Truck
collect_hu5634;Collect Goods
load_truck_hu5632;Load Truck
collect_hu5633;Collect Goods
load_truck_hu5634;Load Truck
load_veh_cr1066;Load to Vehicle
to_bay_cr976;Bring to Loading Bay
load_truck_hu5633;Load Truck
collect_hu5643;Collect Goods
collect_hu5638;Collect Goods
load_truck_hu5643;Load Truck
load_veh_cr1078;Load to Vehicle
to_bay_cr1029;Bring to Loading Bay
load_truck_hu5638;Load Truck
collect_hu5623;Collect Goods
load_veh_cr976;Load to Vehicle
collect_hu5640;Collect Goods
load_truck_hu5623;Load Truck
to_bay_cr1048;Bring to Loading Bay
load_veh_cr1061;Load to Vehicle
collect_hu5639;Collect Goods
load_truck_hu5640;Load Truck
pick_cr1090;Pick Up Empty Container
to_bay_cr1075;Bring to Loading Bay
load_veh_cr1029;Load to Vehicle
collect_hu5644;Collect Goods
load_truck_hu5639;Load Truck
drive_term_cr1076;Drive to Terminal
load_veh_cr1048;Load to Vehicle
to_bay_cr949;Bring to Loading Bay
load_veh_cr1075;Load to Vehicle
to_bay_cr979;Bring to Loading Bay
collect_hu5627;Collect Goods
collect_hu5630;Collect Goods
load_truck_hu5627;Load Truck
collect_hu5620;Collect Goods
load_truck_hu5630;Load Truck
to_bay_cr1060;Bring to Loading Bay
load_veh_cr949;Load to Vehicle
to_bay_cr947;Bring to Loading Bay
load_veh_cr1060;Load to Vehicle
weigh_cr1076;Weigh
stock_cr1076;Place in Stock
load_veh_cr979;Load to Vehicle
load_truck_hu5620;Load Truck
collect_hu5629;Collect Goods
load_truck_hu5629;Load Truck
collect_hu5628;Collect Goods
drive_term_cr1089;Drive to Terminal
to_bay_cr1030;Bring to Loading Bay
reg_co328;Register Customer Order
to_bay_cr977;Bring to Loading Bay
load_veh_cr947;Load to Vehicle
load_truck_hu5644;Load Truck
load_truck_hu5628;Load Truck
load_veh_cr977;Load to Vehicle
to_bay_cr978;Bring to Loading Bay
load_veh_cr1030;Load to Vehicle
weigh_cr1089;Weigh
load_veh_cr978;Load to Vehicle
to_bay_cr1062;Bring to Loading Bay
to_bay_cr1089;Bring to Loading Bay
to_bay_cr950;Bring to Loading Bay
load_veh_cr1062;Load to Vehicle
collect_hu5648;Collect Goods
pick_cr1008;Pick Up Empty Container
collect_hu5645;Collect Goods
collect_hu5649;Collect Goods
collect_hu5646;Collect Goods
collect_hu5647;Collect Goods
to_bay_cr1049;Bring to Loading Bay
drive_term_cr958;Drive to Terminal
drive_term_cr1064;Drive to Terminal
load_veh_cr950;Load to Vehicle
weigh_cr958;Weigh
stock_cr958;Place in Stock
weigh_cr1064;Weigh
stock_cr1064;Place in Stock
load_veh_cr1089;Load to Vehicle
load_veh_cr1049;Load to Vehicle
create_td322;Create Transport Document
load_truck_hu5645;Load Truck
load_truck_hu5648;Load Truck
load_truck_hu5649;Load Truck
load_truck_hu5646;Load Truck
drive_term_cr1082;Drive to Terminal
drive_term_cr1090;Drive to Terminal
weigh_cr1082;Weigh
stock_cr1082;Place in Stock
weigh_cr1090;Weigh
stock_cr1090;Place in Stock
book_vehs_td322;Book Vehicles
pick_cr1050;Pick Up Empty Container
load_truck_hu5647;Load Truck
collect_hu5651;Collect Goods
collect_hu5654;Collect Goods
collect_hu5650;Collect Goods
load_truck_hu5650;Load Truck
collect_hu5652;Collect Goods
collect_hu5653;Collect Goods
collect_hu5656;Collect Goods
collect_hu5655;Collect Goods
create_td323;Create Transport Document
drive_term_cr1008;Drive to Terminal
weigh_cr1008;Weigh
stock_cr1008;Place in Stock
book_vehs_td323;Book Vehicles
load_truck_hu5653;Load Truck
load_truck_hu5651;Load Truck
load_truck_hu5654;Load Truck
load_truck_hu5656;Load Truck
reg_co329;Register Customer Order
load_truck_hu5655;Load Truck
load_truck_hu5652;Load Truck
order_crs_td322;Order Empty Containers
drive_term_cr1050;Drive to Terminal
weigh_cr1050;Weigh
stock_cr1050;Place in Stock
order_crs_td323;Order Empty Containers
collect_hu5657;Collect Goods
pick_cr1063;Pick Up Empty Container
collect_hu5659;Collect Goods
collect_hu5660;Collect Goods
collect_hu5661;Collect Goods
collect_hu5658;Collect Goods
load_truck_hu5657;Load Truck
load_truck_hu5660;Load Truck
load_truck_hu5659;Load Truck
load_truck_hu5661;Load Truck
collect_hu5662;Collect Goods
load_truck_hu5658;Load Truck
reg_co330;Register Customer Order
load_truck_hu5662;Load Truck
drive_term_cr1063;Drive to Terminal
weigh_cr1063;Weigh
stock_cr1063;Place in Stock
depart_vh50;Depart
reg_co331;Register Customer Order
create_td324;Create Transport Document
book_vehs_td324;Book Vehicles
pick_cr1095;Pick Up Empty Container
collect_hu5667;Collect Goods
create_td325;Create Transport Document
collect_hu5664;Collect Goods
collect_hu5663;Collect Goods
collect_hu5666;Collect Goods
collect_hu5668;Collect Goods
collect_hu5665;Collect Goods
create_td326;Create Transport Document
load_truck_hu5668;Load Truck
load_truck_hu5666;Load Truck
book_vehs_td326;Book Vehicles
collect_hu5670;Collect Goods
pick_cr1025;Pick Up Empty Container
load_truck_hu5664;Load Truck
book_vehs_td325;Book Vehicles
load_truck_hu5665;Load Truck
load_truck_hu5667;Load Truck
order_crs_td326;Order Empty Containers
pick_cr1086;Pick Up Empty Container
pick_cr1087;Pick Up Empty Container
pick_cr1108;Pick Up Empty Container
pick_cr1071;Pick Up Empty Container
collect_hu5693;Collect Goods
collect_hu5689;Collect Goods
collect_hu5671;Collect Goods
to_bay_cr1090;Bring to Loading Bay
to_bay_cr958;Bring to Loading Bay
collect_hu5688;Collect Goods
to_bay_cr1011;Bring to Loading Bay
load_veh_cr1090;Load to Vehicle
to_bay_cr956;Bring to Loading Bay
load_truck_hu5670;Load Truck
load_veh_cr958;Load to Vehicle
collect_hu5691;Collect Goods
load_truck_hu5671;Load Truck
to_bay_cr1010;Bring to Loading Bay
collect_hu5672;Collect Goods
load_truck_hu5663;Load Truck
collect_hu5677;Collect Goods
load_truck_hu5672;Load Truck
load_veh_cr1011;Load to Vehicle
collect_hu5680;Collect Goods
load_truck_hu5677;Load Truck
load_truck_hu5693;Load Truck
load_truck_hu5691;Load Truck
load_truck_hu5688;Load Truck
load_truck_hu5689;Load Truck
reg_co332;Register Customer Order
order_crs_td325;Order Empty Containers
to_bay_cr957;Bring to Loading Bay
load_truck_hu5680;Load Truck
collect_hu5683;Collect Goods
collect_hu5676;Collect Goods
collect_hu5682;Collect Goods
load_truck_hu5676;Load Truck
load_veh_cr956;Load to Vehicle
collect_hu5687;Collect Goods
load_veh_cr1010;Load to Vehicle
collect_hu5675;Collect Goods
load_veh_cr957;Load to Vehicle
load_truck_hu5675;Load Truck
collect_hu5692;Collect Goods
load_truck_hu5692;Load Truck
collect_hu5690;Collect Goods
collect_hu5669;Collect Goods
collect_hu5681;Collect Goods
load_truck_hu5669;Load Truck
load_truck_hu5681;Load Truck
collect_hu5686;Collect Goods
load_truck_hu5690;Load Truck
collect_hu5678;Collect Goods
load_truck_hu5678;Load Truck
collect_hu5679;Collect Goods
collect_hu5684;Collect Goods
load_truck_hu5679;Load Truck
collect_hu5685;Collect Goods
collect_hu5673;Collect Goods
drive_term_cr1071;Drive to Terminal
pick_cr1079;Pick Up Empty Container
load_truck_hu5673;Load Truck
collect_hu5695;Collect Goods
weigh_cr1071;Weigh
collect_hu5696;Collect Goods
drive_term_cr1087;Drive to Terminal
pick_cr1091;Pick Up Empty Container
collect_hu5694;Collect Goods
weigh_cr1087;Weigh
stock_cr1071;Place in Stock
stock_cr1087;Place in Stock
collect_hu5697;Collect Goods
collect_hu5702;Collect Goods
collect_hu5705;Collect Goods
collect_hu5674;Collect Goods
load_truck_hu5695;Load Truck
collect_hu5700;Collect Goods
load_truck_hu5674;Load Truck
load_truck_hu5694;Load Truck
load_truck_hu5696;Load Truck
collect_hu5704;Collect Goods
collect_hu5703;Collect Goods
load_truck_hu5697;Load Truck
drive_term_cr1095;Drive to Terminal
pick_cr1092;Pick Up Empty Container
weigh_cr1095;Weigh
stock_cr1095;Place in Stock
drive_term_cr1025;Drive to Terminal
pick_cr1028;Pick Up Empty Container
weigh_cr1025;Weigh
load_truck_hu5684;Load Truck
stock_cr1025;Place in Stock
load_truck_hu5686;Load Truck
load_truck_hu5687;Load Truck
load_truck_hu5682;Load Truck
load_truck_hu5685;Load Truck
load_truck_hu5683;Load Truck
drive_term_cr1108;Drive to Terminal
pick_cr1096;Pick Up Empty Container
weigh_cr1108;Weigh
stock_cr1108;Place in Stock
collect_hu5699;Collect Goods
load_truck_hu5699;Load Truck
collect_hu5701;Collect Goods
drive_term_cr1086;Drive to Terminal
pick_cr1104;Pick Up Empty Container
collect_hu5698;Collect Goods
collect_hu5720;Collect Goods
load_truck_hu5698;Load Truck
weigh_cr1086;Weigh
collect_hu5715;Collect Goods
stock_cr1086;Place in Stock
collect_hu5718;Collect Goods
collect_hu5709;Collect Goods
order_crs_td324;Order Empty Containers
collect_hu5722;Collect Goods
collect_hu5716;Collect Goods
collect_hu5719;Collect Goods
load_truck_hu5722;Load Truck
collect_hu5710;Collect Goods
collect_hu5721;Collect Goods
load_truck_hu5720;Load Truck
load_truck_hu5719;Load Truck
load_truck_hu5718;Load Truck
collect_hu5707;Collect Goods
load_truck_hu5703;Load Truck
load_truck_hu5721;Load Truck
load_truck_hu5702;Load Truck
load_truck_hu5707;Load Truck
collect_hu5712;Collect Goods
load_truck_hu5701;Load Truck
load_truck_hu5700;Load Truck
collect_hu5708;Collect Goods
load_truck_hu5705;Load Truck
collect_hu5713;Collect Goods
load_truck_hu5704;Load Truck
collect_hu5711;Collect Goods
collect_hu5717;Collect Goods
load_truck_hu5717;Load Truck
collect_hu5714;Collect Goods
drive_term_cr1079;Drive to Terminal
pick_cr1099;Pick Up Empty Container
collect_hu5726;Collect Goods
load_truck_hu5714;Load Truck
collect_hu5725;Collect Goods
load_truck_hu5716;Load Truck
weigh_cr1079;Weigh
load_truck_hu5712;Load Truck
load_truck_hu5715;Load Truck
stock_cr1079;Place in Stock
create_td327;Create Transport Document
reg_co333;Register Customer Order
drive_term_cr1091;Drive to Terminal
pick_cr1098;Pick Up Empty Container
weigh_cr1091;Weigh
stock_cr1091;Place in Stock
collect_hu5734;Collect Goods
collect_hu5724;Collect Goods
load_truck_hu5708;Load Truck
load_truck_hu5713;Load Truck
drive_term_cr1104;Drive to Terminal
pick_cr1097;Pick Up Empty Container
weigh_cr1104;Weigh
collect_hu5735;Collect Goods
collect_hu5723;Collect Goods
stock_cr1104;Place in Stock
drive_term_cr1096;Drive to Terminal
load_truck_hu5711;Load Truck
load_truck_hu5710;Load Truck
weigh_cr1096;Weigh
collect_hu5733;Collect Goods
load_truck_hu5709;Load Truck
stock_cr1096;Place in Stock
collect_hu5731;Collect Goods
collect_hu5739;Collect Goods
collect_hu5736;Collect Goods
collect_hu5727;Collect Goods
load_truck_hu5736;Load Truck
collect_hu5729;Collect Goods
load_truck_hu5735;Load Truck
collect_hu5737;Collect Goods
load_truck_hu5739;Load Truck
collect_hu5740;Collect Goods
load_truck_hu5737;Load Truck
collect_hu5706;Collect Goods
load_truck_hu5740;Load Truck
collect_hu5732;Collect Goods
load_truck_hu5706;Load Truck
collect_hu5728;Collect Goods
collect_hu5730;Collect Goods
drive_term_cr1028;Drive to Terminal
weigh_cr1028;Weigh
stock_cr1028;Place in Stock
load_truck_hu5727;Load Truck
load_truck_hu5728;Load Truck
book_vehs_td327;Book Vehicles
load_truck_hu5726;Load Truck
load_truck_hu5725;Load Truck
load_truck_hu5724;Load Truck
load_truck_hu5723;Load Truck
drive_term_cr1099;Drive to Terminal
drive_term_cr1092;Drive to Terminal
collect_hu5738;Collect Goods
weigh_cr1099;Weigh
load_truck_hu5729;Load Truck
load_truck_hu5733;Load Truck
load_truck_hu5734;Load Truck
load_truck_hu5730;Load Truck
load_truck_hu5731;Load Truck
load_truck_hu5732;Load Truck
pick_cr1094;Pick Up Empty Container
drive_term_cr1098;Drive to Terminal
weigh_cr1098;Weigh
stock_cr1098;Place in Stock
weigh_cr1092;Weigh
stock_cr1092;Place in Stock
stock_cr1099;Place in Stock
collect_hu5742;Collect Goods
load_truck_hu5738;Load Truck
collect_hu5744;Collect Goods
collect_hu5743;Collect Goods
order_crs_td327;Order Empty Containers
reg_co334;Register Customer Order
collect_hu5746;Collect Goods
collect_hu5745;Collect Goods
pick_cr1033;Pick Up Empty Container
collect_hu5751;Collect Goods
collect_hu5748;Collect Goods
pick_cr1093;Pick Up Empty Container
pick_cr1074;Pick Up Empty Container
pick_cr1112;Pick Up Empty Container
drive_term_cr1097;Drive to Terminal
pick_cr1065;Pick Up Empty Container
collect_hu5766;Collect Goods
load_truck_hu5748;Load Truck
weigh_cr1097;Weigh
stock_cr1097;Place in Stock
load_truck_hu5751;Load Truck
collect_hu5754;Collect Goods
collect_hu5764;Collect Goods
load_truck_hu5754;Load Truck
collect_hu5749;Collect Goods
load_truck_hu5764;Load Truck
load_truck_hu5749;Load Truck
collect_hu5770;Collect Goods
load_truck_hu5766;Load Truck
collect_hu5762;Collect Goods
load_truck_hu5770;Load Truck
load_truck_hu5743;Load Truck
load_truck_hu5762;Load Truck
collect_hu5772;Collect Goods
collect_hu5760;Collect Goods
load_truck_hu5746;Load Truck
load_truck_hu5760;Load Truck
collect_hu5776;Collect Goods
collect_hu5758;Collect Goods
load_truck_hu5742;Load Truck
load_truck_hu5745;Load Truck
collect_hu5767;Collect Goods
load_truck_hu5758;Load Truck
load_truck_hu5767;Load Truck
collect_hu5741;Collect Goods
create_td328;Create Transport Document
reg_co335;Register Customer Order
load_truck_hu5772;Load Truck
load_truck_hu5776;Load Truck
load_truck_hu5744;Load Truck
collect_hu5750;Collect Goods
load_truck_hu5750;Load Truck
collect_hu5763;Collect Goods
load_truck_hu5763;Load Truck
collect_hu5753;Collect Goods
collect_hu5747;Collect Goods
load_truck_hu5753;Load Truck
load_truck_hu5747;Load Truck
collect_hu5775;Collect Goods
load_truck_hu5775;Load Truck
collect_hu5774;Collect Goods
load_truck_hu5774;Load Truck
collect_hu5765;Collect Goods
load_truck_hu5765;Load Truck
collect_hu5769;Collect Goods
collect_hu5773;Collect Goods
load_truck_hu5773;Load Truck
collect_hu5757;Collect Goods
load_truck_hu5769;Load Truck
collect_hu5759;Collect Goods
load_truck_hu5757;Load Truck
load_truck_hu5759;Load Truck
collect_hu5771;Collect Goods
collect_hu5752;Collect Goods
load_truck_hu5771;Load Truck
load_truck_hu5752;Load Truck
collect_hu5761;Collect Goods
book_vehs_td328;Book Vehicles
load_truck_hu5761;Load Truck
collect_hu5768;Collect Goods
load_truck_hu5768;Load Truck
collect_hu5756;Collect Goods
collect_hu5755;Collect Goods
load_truck_hu5756;Load Truck
drive_term_cr1033;Drive to Terminal
pick_cr1072;Pick Up Empty Container
drive_term_cr1065;Drive to Terminal
pick_cr1073;Pick Up Empty Container
collect_hu5783;Collect Goods
weigh_cr1065;Weigh
load_truck_hu5755;Load Truck
weigh_cr1033;Weigh
stock_cr1065;Place in Stock
