ocel_event_id;ocel_object_id;ocel_qualifier
weigh_cr864;fl3;FL weighing
collect_hu4805;hu4805;HU collected
load_truck_hu4806;hu4806;HU loaded
load_truck_hu4806;cr915;CR laded
load_truck_hu4806;tr2;TR laded
collect_hu4807;hu4807;HU collected
load_truck_hu4805;hu4805;HU loaded
load_truck_hu4805;cr941;CR laded
load_truck_hu4805;tr5;TR laded
pick_cr913;cr913;CR picked
collect_hu4809;hu4809;HU collected
load_truck_hu4807;hu4807;HU loaded
load_truck_hu4807;cr915;CR laded
load_truck_hu4807;tr2;TR laded
collect_hu4814;hu4814;HU collected
reg_co280;co280;registered CO
collect_hu4815;hu4815;HU collected
load_truck_hu4809;hu4809;HU loaded
load_truck_hu4809;cr915;CR laded
load_truck_hu4809;tr2;TR laded
collect_hu4810;hu4810;HU collected
load_truck_hu4810;hu4810;HU loaded
load_truck_hu4810;cr915;CR laded
load_truck_hu4810;tr2;TR laded
collect_hu4811;hu4811;HU collected
drive_term_cr941;cr941;CR moved
drive_term_cr941;tr5;TR moved
pick_cr940;cr940;CR picked
weigh_cr941;cr941;CR weighted
weigh_cr941;fl1;FL weighing
collect_hu4821;hu4821;HU collected
load_truck_hu4811;hu4811;HU loaded
load_truck_hu4811;cr915;CR laded
load_truck_hu4811;tr2;TR laded
collect_hu4820;hu4820;HU collected
stock_cr941;cr941;CR stored
stock_cr941;fl1;FL moved
collect_hu4819;hu4819;HU collected
load_truck_hu4815;hu4815;HU loaded
load_truck_hu4815;cr913;CR laded
load_truck_hu4815;tr6;TR laded
collect_hu4808;hu4808;HU collected
load_truck_hu4814;hu4814;HU loaded
load_truck_hu4814;cr913;CR laded
load_truck_hu4814;tr6;TR laded
collect_hu4818;hu4818;HU collected
load_truck_hu4808;hu4808;HU loaded
load_truck_hu4808;cr915;CR laded
load_truck_hu4808;tr2;TR laded
load_truck_hu4818;hu4818;HU loaded
load_truck_hu4818;cr913;CR laded
load_truck_hu4818;tr6;TR laded
collect_hu4824;hu4824;HU collected
stock_cr864;cr864;CR stored
stock_cr864;fl3;FL moved
drive_term_cr932;cr932;CR moved
drive_term_cr932;tr1;TR moved
pick_cr922;cr922;CR picked
weigh_cr932;cr932;CR weighted
weigh_cr932;fl3;FL weighing
load_truck_hu4819;hu4819;HU loaded
load_truck_hu4819;cr940;CR laded
load_truck_hu4819;tr5;TR laded
load_truck_hu4821;hu4821;HU loaded
load_truck_hu4821;cr940;CR laded
load_truck_hu4821;tr5;TR laded
stock_cr932;cr932;CR stored
stock_cr932;fl3;FL moved
load_truck_hu4820;hu4820;HU loaded
load_truck_hu4820;cr940;CR laded
load_truck_hu4820;tr5;TR laded
load_truck_hu4824;hu4824;HU loaded
load_truck_hu4824;cr940;CR laded
load_truck_hu4824;tr5;TR laded
collect_hu4827;hu4827;HU collected
drive_term_cr915;cr915;CR moved
drive_term_cr915;tr2;TR moved
weigh_cr915;cr915;CR weighted
weigh_cr915;fl1;FL weighing
pick_cr930;cr930;CR picked
collect_hu4836;hu4836;HU collected
collect_hu4822;hu4822;HU collected
load_truck_hu4827;hu4827;HU loaded
load_truck_hu4827;cr922;CR laded
load_truck_hu4827;tr1;TR laded
load_truck_hu4822;hu4822;HU loaded
load_truck_hu4822;cr940;CR laded
load_truck_hu4822;tr5;TR laded
collect_hu4834;hu4834;HU collected
collect_hu4831;hu4831;HU collected
collect_hu4825;hu4825;HU collected
create_td273;co277;TD created for CO
create_td273;td273;created TD
stock_cr915;cr915;CR stored
stock_cr915;fl1;FL moved
collect_hu4816;hu4816;HU collected
load_truck_hu4825;hu4825;HU loaded
load_truck_hu4825;cr922;CR laded
load_truck_hu4825;tr1;TR laded
load_truck_hu4816;hu4816;HU loaded
load_truck_hu4816;cr913;CR laded
load_truck_hu4816;tr6;TR laded
collect_hu4794;hu4794;HU collected
to_bay_cr869;cr869;CR brought to bay
to_bay_cr869;fl1;FL moved
collect_hu4833;hu4833;HU collected
load_truck_hu4794;hu4794;HU loaded
load_truck_hu4794;cr931;CR laded
load_truck_hu4794;tr3;TR laded
to_bay_cr831;cr831;CR brought to bay
to_bay_cr831;fl3;FL moved
to_bay_cr853;cr853;CR brought to bay
to_bay_cr853;fl2;FL moved
load_truck_hu4831;hu4831;HU loaded
load_truck_hu4831;cr930;CR laded
load_truck_hu4831;tr2;TR laded
load_truck_hu4834;hu4834;HU loaded
load_truck_hu4834;cr930;CR laded
load_truck_hu4834;tr2;TR laded
load_truck_hu4836;hu4836;HU loaded
load_truck_hu4836;cr930;CR laded
load_truck_hu4836;tr2;TR laded
load_veh_cr869;cr869;CR loaded
load_veh_cr869;fl1;FL moved
load_veh_cr869;vh43;VH laded
load_veh_cr853;cr853;CR loaded
load_veh_cr853;fl2;FL moved
load_veh_cr853;vh43;VH laded
load_truck_hu4833;hu4833;HU loaded
load_truck_hu4833;cr930;CR laded
load_truck_hu4833;tr2;TR laded
collect_hu4813;hu4813;HU collected
collect_hu4828;hu4828;HU collected
load_truck_hu4813;hu4813;HU loaded
load_truck_hu4813;cr929;CR laded
load_truck_hu4813;tr4;TR laded
collect_hu4826;hu4826;HU collected
load_truck_hu4828;hu4828;HU loaded
load_truck_hu4828;cr922;CR laded
load_truck_hu4828;tr1;TR laded
load_truck_hu4826;hu4826;HU loaded
load_truck_hu4826;cr922;CR laded
load_truck_hu4826;tr1;TR laded
collect_hu4817;hu4817;HU collected
collect_hu4830;hu4830;HU collected
load_truck_hu4817;hu4817;HU loaded
load_truck_hu4817;cr913;CR laded
load_truck_hu4817;tr6;TR laded
collect_hu4832;hu4832;HU collected
load_truck_hu4830;hu4830;HU loaded
load_truck_hu4830;cr922;CR laded
load_truck_hu4830;tr1;TR laded
load_truck_hu4832;hu4832;HU loaded
load_truck_hu4832;cr930;CR laded
load_truck_hu4832;tr2;TR laded
collect_hu4812;hu4812;HU collected
collect_hu4835;hu4835;HU collected
load_truck_hu4812;hu4812;HU loaded
load_truck_hu4812;cr929;CR laded
load_truck_hu4812;tr4;TR laded
drive_term_cr931;cr931;CR moved
drive_term_cr931;tr3;TR moved
pick_cr925;cr925;CR picked
collect_hu4829;hu4829;HU collected
load_truck_hu4829;hu4829;HU loaded
load_truck_hu4829;cr922;CR laded
load_truck_hu4829;tr1;TR laded
collect_hu4842;hu4842;HU collected
load_truck_hu4835;hu4835;HU loaded
load_truck_hu4835;cr930;CR laded
load_truck_hu4835;tr2;TR laded
collect_hu4838;hu4838;HU collected
collect_hu4823;hu4823;HU collected
drive_term_cr929;cr929;CR moved
drive_term_cr929;tr4;TR moved
pick_cr914;cr914;CR picked
load_truck_hu4823;hu4823;HU loaded
load_truck_hu4823;cr940;CR laded
load_truck_hu4823;tr5;TR laded
collect_hu4843;hu4843;HU collected
drive_term_cr930;cr930;CR moved
drive_term_cr930;tr2;TR moved
pick_cr918;cr918;CR picked
collect_hu4845;hu4845;HU collected
load_truck_hu4842;hu4842;HU loaded
load_truck_hu4842;cr925;CR laded
load_truck_hu4842;tr3;TR laded
collect_hu4840;hu4840;HU collected
load_truck_hu4838;hu4838;HU loaded
load_truck_hu4838;cr925;CR laded
load_truck_hu4838;tr3;TR laded
book_vehs_td273;td273;VHs booked for TD
book_vehs_td273;vh49;booked VHs
collect_hu4841;hu4841;HU collected
load_truck_hu4840;hu4840;HU loaded
load_truck_hu4840;cr925;CR laded
load_truck_hu4840;tr3;TR laded
drive_term_cr940;cr940;CR moved
drive_term_cr940;tr5;TR moved
pick_cr908;cr908;CR picked
collect_hu4854;hu4854;HU collected
collect_hu4846;hu4846;HU collected
collect_hu4852;hu4852;HU collected
collect_hu4849;hu4849;HU collected
load_truck_hu4841;hu4841;HU loaded
load_truck_hu4841;cr925;CR laded
load_truck_hu4841;tr3;TR laded
collect_hu4851;hu4851;HU collected
collect_hu4847;hu4847;HU collected
load_truck_hu4843;hu4843;HU loaded
load_truck_hu4843;cr914;CR laded
load_truck_hu4843;tr4;TR laded
collect_hu4848;hu4848;HU collected
load_truck_hu4846;hu4846;HU loaded
load_truck_hu4846;cr914;CR laded
load_truck_hu4846;tr4;TR laded
reg_co281;co281;registered CO
collect_hu4844;hu4844;HU collected
to_bay_cr863;cr863;CR brought to bay
to_bay_cr863;fl1;FL moved
load_truck_hu4845;hu4845;HU loaded
load_truck_hu4845;cr914;CR laded
load_truck_hu4845;tr4;TR laded
collect_hu4856;hu4856;HU collected
load_veh_cr831;cr831;CR loaded
load_veh_cr831;fl3;FL moved
load_veh_cr831;vh43;VH laded
weigh_cr930;cr930;CR weighted
weigh_cr930;fl3;FL weighing
to_bay_cr856;cr856;CR brought to bay
to_bay_cr856;fl2;FL moved
create_td274;co269;TD created for CO
create_td274;td274;created TD
stock_cr930;cr930;CR stored
stock_cr930;fl3;FL moved
weigh_cr929;cr929;CR weighted
weigh_cr929;fl3;FL weighing
stock_cr929;cr929;CR stored
stock_cr929;fl3;FL moved
weigh_cr931;cr931;CR weighted
weigh_cr931;fl3;FL weighing
load_veh_cr863;cr863;CR loaded
load_veh_cr863;fl1;FL moved
load_veh_cr863;vh43;VH laded
to_bay_cr932;cr932;CR brought to bay
to_bay_cr932;fl1;FL moved
stock_cr931;cr931;CR stored
stock_cr931;fl3;FL moved
book_vehs_td274;td274;VHs booked for TD
book_vehs_td274;vh46;booked VHs
load_veh_cr856;cr856;CR loaded
load_veh_cr856;fl2;FL moved
load_veh_cr856;vh43;VH laded
to_bay_cr854;cr854;CR brought to bay
to_bay_cr854;fl3;FL moved
to_bay_cr862;cr862;CR brought to bay
to_bay_cr862;fl2;FL moved
load_veh_cr932;cr932;CR loaded
load_veh_cr932;fl1;FL moved
load_veh_cr932;vh43;VH laded
drive_term_cr913;cr913;CR moved
drive_term_cr913;tr6;TR moved
pick_cr939;cr939;CR picked
to_bay_cr828;cr828;CR brought to bay
to_bay_cr828;fl1;FL moved
load_veh_cr854;cr854;CR loaded
load_veh_cr854;fl3;FL moved
load_veh_cr854;vh43;VH laded
to_bay_cr871;cr871;CR brought to bay
to_bay_cr871;fl3;FL moved
load_veh_cr862;cr862;CR loaded
load_veh_cr862;fl2;FL moved
load_veh_cr862;vh43;VH laded
weigh_cr913;cr913;CR weighted
weigh_cr913;fl2;FL weighing
load_veh_cr871;cr871;CR loaded
load_veh_cr871;fl3;FL moved
load_veh_cr871;vh43;VH laded
stock_cr913;cr913;CR stored
stock_cr913;fl2;FL moved
weigh_cr940;cr940;CR weighted
weigh_cr940;fl2;FL weighing
load_veh_cr828;cr828;CR loaded
load_veh_cr828;fl1;FL moved
load_veh_cr828;vh43;VH laded
drive_term_cr922;cr922;CR moved
drive_term_cr922;tr1;TR moved
pick_cr907;cr907;CR picked
to_bay_cr870;cr870;CR brought to bay
to_bay_cr870;fl1;FL moved
stock_cr940;cr940;CR stored
stock_cr940;fl2;FL moved
load_veh_cr870;cr870;CR loaded
load_veh_cr870;fl1;FL moved
load_veh_cr870;vh43;VH laded
to_bay_cr872;cr872;CR brought to bay
to_bay_cr872;fl3;FL moved
load_veh_cr872;cr872;CR loaded
load_veh_cr872;fl3;FL moved
load_veh_cr872;vh43;VH laded
to_bay_cr855;cr855;CR brought to bay
to_bay_cr855;fl1;FL moved
to_bay_cr861;cr861;CR brought to bay
to_bay_cr861;fl2;FL moved
load_veh_cr855;cr855;CR loaded
load_veh_cr855;fl1;FL moved
load_veh_cr855;vh43;VH laded
to_bay_cr859;cr859;CR brought to bay
to_bay_cr859;fl3;FL moved
load_veh_cr861;cr861;CR loaded
load_veh_cr861;fl2;FL moved
load_veh_cr861;vh43;VH laded
weigh_cr922;cr922;CR weighted
weigh_cr922;fl2;FL weighing
to_bay_cr829;cr829;CR brought to bay
to_bay_cr829;fl1;FL moved
stock_cr922;cr922;CR stored
stock_cr922;fl2;FL moved
to_bay_cr864;cr864;CR brought to bay
to_bay_cr864;fl2;FL moved
load_veh_cr859;cr859;CR loaded
load_veh_cr859;fl3;FL moved
load_veh_cr859;vh43;VH laded
to_bay_cr934;cr934;CR brought to bay
to_bay_cr934;fl3;FL moved
load_veh_cr864;cr864;CR loaded
load_veh_cr864;fl2;FL moved
load_veh_cr864;vh43;VH laded
to_bay_cr923;cr923;CR brought to bay
to_bay_cr923;fl2;FL moved
load_veh_cr934;cr934;CR loaded
load_veh_cr934;fl3;FL moved
load_veh_cr934;vh43;VH laded
to_bay_cr830;cr830;CR brought to bay
to_bay_cr830;fl3;FL moved
load_veh_cr923;cr923;CR loaded
load_veh_cr923;fl2;FL moved
load_veh_cr923;vh43;VH laded
load_truck_hu4847;hu4847;HU loaded
load_truck_hu4847;cr914;CR laded
load_truck_hu4847;tr4;TR laded
load_truck_hu4848;hu4848;HU loaded
load_truck_hu4848;cr914;CR laded
load_truck_hu4848;tr4;TR laded
load_truck_hu4844;hu4844;HU loaded
load_truck_hu4844;cr914;CR laded
load_truck_hu4844;tr4;TR laded
load_truck_hu4856;hu4856;HU loaded
load_truck_hu4856;cr908;CR laded
load_truck_hu4856;tr5;TR laded
collect_hu4858;hu4858;HU collected
load_truck_hu4858;hu4858;HU loaded
load_truck_hu4858;cr939;CR laded
load_truck_hu4858;tr6;TR laded
collect_hu4863;hu4863;HU collected
collect_hu4853;hu4853;HU collected
load_truck_hu4863;hu4863;HU loaded
load_truck_hu4863;cr907;CR laded
load_truck_hu4863;tr1;TR laded
collect_hu4861;hu4861;HU collected
collect_hu4850;hu4850;HU collected
load_truck_hu4861;hu4861;HU loaded
load_truck_hu4861;cr939;CR laded
load_truck_hu4861;tr6;TR laded
collect_hu4855;hu4855;HU collected
collect_hu4839;hu4839;HU collected
load_truck_hu4855;hu4855;HU loaded
load_truck_hu4855;cr908;CR laded
load_truck_hu4855;tr5;TR laded
drive_term_cr914;cr914;CR moved
drive_term_cr914;tr4;TR moved
pick_cr883;cr883;CR picked
load_truck_hu4839;hu4839;HU loaded
load_truck_hu4839;cr925;CR laded
load_truck_hu4839;tr3;TR laded
collect_hu4862;hu4862;HU collected
load_truck_hu4849;hu4849;HU loaded
load_truck_hu4849;cr918;CR laded
load_truck_hu4849;tr2;TR laded
load_truck_hu4862;hu4862;HU loaded
load_truck_hu4862;cr907;CR laded
load_truck_hu4862;tr1;TR laded
collect_hu4869;hu4869;HU collected
load_truck_hu4852;hu4852;HU loaded
load_truck_hu4852;cr918;CR laded
load_truck_hu4852;tr2;TR laded
collect_hu4867;hu4867;HU collected
create_td275;co280;TD created for CO
create_td275;td275;created TD
load_truck_hu4854;hu4854;HU loaded
load_truck_hu4854;cr918;CR laded
load_truck_hu4854;tr2;TR laded
load_truck_hu4867;hu4867;HU loaded
load_truck_hu4867;cr907;CR laded
load_truck_hu4867;tr1;TR laded
collect_hu4860;hu4860;HU collected
load_truck_hu4850;hu4850;HU loaded
load_truck_hu4850;cr918;CR laded
load_truck_hu4850;tr2;TR laded
collect_hu4871;hu4871;HU collected
load_truck_hu4860;hu4860;HU loaded
load_truck_hu4860;cr939;CR laded
load_truck_hu4860;tr6;TR laded
load_truck_hu4869;hu4869;HU loaded
load_truck_hu4869;cr883;CR laded
load_truck_hu4869;tr4;TR laded
collect_hu4859;hu4859;HU collected
load_truck_hu4853;hu4853;HU loaded
load_truck_hu4853;cr918;CR laded
load_truck_hu4853;tr2;TR laded
load_truck_hu4859;hu4859;HU loaded
load_truck_hu4859;cr939;CR laded
load_truck_hu4859;tr6;TR laded
collect_hu4872;hu4872;HU collected
load_truck_hu4871;hu4871;HU loaded
load_truck_hu4871;cr883;CR laded
load_truck_hu4871;tr4;TR laded
load_truck_hu4851;hu4851;HU loaded
load_truck_hu4851;cr918;CR laded
load_truck_hu4851;tr2;TR laded
load_truck_hu4872;hu4872;HU loaded
load_truck_hu4872;cr883;CR laded
load_truck_hu4872;tr4;TR laded
collect_hu4873;hu4873;HU collected
collect_hu4870;hu4870;HU collected
load_truck_hu4873;hu4873;HU loaded
load_truck_hu4873;cr883;CR laded
load_truck_hu4873;tr4;TR laded
collect_hu4868;hu4868;HU collected
load_truck_hu4870;hu4870;HU loaded
load_truck_hu4870;cr883;CR laded
load_truck_hu4870;tr4;TR laded
load_truck_hu4868;hu4868;HU loaded
load_truck_hu4868;cr883;CR laded
load_truck_hu4868;tr4;TR laded
collect_hu4864;hu4864;HU collected
drive_term_cr918;cr918;CR moved
drive_term_cr918;tr2;TR moved
pick_cr916;cr916;CR picked
to_bay_cr860;cr860;CR brought to bay
to_bay_cr860;fl2;FL moved
load_veh_cr830;cr830;CR loaded
load_veh_cr830;fl3;FL moved
load_veh_cr830;vh43;VH laded
weigh_cr914;cr914;CR weighted
weigh_cr914;fl3;FL weighing
order_crs_td274;td274;ordered for TD
order_crs_td274;cr945;CRs ordered
order_crs_td274;cr946;CRs ordered
drive_term_cr908;cr908;CR moved
drive_term_cr908;tr5;TR moved
pick_cr894;cr894;CR picked
book_vehs_td275;td275;VHs booked for TD
book_vehs_td275;vh50;booked VHs
load_truck_hu4864;hu4864;HU loaded
load_truck_hu4864;cr907;CR laded
load_truck_hu4864;tr1;TR laded
collect_hu4882;hu4882;HU collected
load_veh_cr860;cr860;CR loaded
load_veh_cr860;fl2;FL moved
load_veh_cr860;vh43;VH laded
weigh_cr918;cr918;CR weighted
weigh_cr918;fl2;FL weighing
stock_cr914;cr914;CR stored
stock_cr914;fl3;FL moved
weigh_cr908;cr908;CR weighted
weigh_cr908;fl3;FL weighing
load_veh_cr829;cr829;CR loaded
load_veh_cr829;fl1;FL moved
load_veh_cr829;vh43;VH laded
stock_cr918;cr918;CR stored
stock_cr918;fl2;FL moved
stock_cr908;cr908;CR stored
stock_cr908;fl3;FL moved
drive_term_cr883;cr883;CR moved
drive_term_cr883;tr4;TR moved
pick_cr926;cr926;CR picked
weigh_cr883;cr883;CR weighted
weigh_cr883;fl1;FL weighing
stock_cr883;cr883;CR stored
stock_cr883;fl1;FL moved
reg_co282;co282;registered CO
order_crs_td273;td273;ordered for TD
order_crs_td273;cr942;CRs ordered
order_crs_td273;cr943;CRs ordered
order_crs_td273;cr944;CRs ordered
load_truck_hu4882;hu4882;HU loaded
load_truck_hu4882;cr894;CR laded
load_truck_hu4882;tr5;TR laded
collect_hu4875;hu4875;HU collected
collect_hu4857;hu4857;HU collected
load_truck_hu4875;hu4875;HU loaded
load_truck_hu4875;cr916;CR laded
load_truck_hu4875;tr2;TR laded
order_crs_td275;td275;ordered for TD
order_crs_td275;cr947;CRs ordered
order_crs_td275;cr948;CRs ordered
order_crs_td275;cr949;CRs ordered
order_crs_td275;cr950;CRs ordered
create_td276;co272;TD created for CO
create_td276;td276;created TD
load_truck_hu4857;hu4857;HU loaded
load_truck_hu4857;cr939;CR laded
load_truck_hu4857;tr6;TR laded
collect_hu4837;hu4837;HU collected
collect_hu4865;hu4865;HU collected
load_truck_hu4837;hu4837;HU loaded
load_truck_hu4837;cr925;CR laded
load_truck_hu4837;tr3;TR laded
load_truck_hu4865;hu4865;HU loaded
load_truck_hu4865;cr907;CR laded
load_truck_hu4865;tr1;TR laded
collect_hu4876;hu4876;HU collected
collect_hu4866;hu4866;HU collected
load_truck_hu4876;hu4876;HU loaded
load_truck_hu4876;cr916;CR laded
load_truck_hu4876;tr2;TR laded
load_truck_hu4866;hu4866;HU loaded
load_truck_hu4866;cr907;CR laded
load_truck_hu4866;tr1;TR laded
collect_hu4886;hu4886;HU collected
load_truck_hu4886;hu4886;HU loaded
load_truck_hu4886;cr926;CR laded
load_truck_hu4886;tr4;TR laded
collect_hu4877;hu4877;HU collected
load_truck_hu4877;hu4877;HU loaded
load_truck_hu4877;cr916;CR laded
load_truck_hu4877;tr2;TR laded
collect_hu4880;hu4880;HU collected
drive_term_cr939;cr939;CR moved
drive_term_cr939;tr6;TR moved
pick_cr899;cr899;CR picked
weigh_cr939;cr939;CR weighted
weigh_cr939;fl1;FL weighing
load_truck_hu4880;hu4880;HU loaded
load_truck_hu4880;cr894;CR laded
load_truck_hu4880;tr5;TR laded
collect_hu4889;hu4889;HU collected
stock_cr939;cr939;CR stored
stock_cr939;fl1;FL moved
collect_hu4881;hu4881;HU collected
drive_term_cr907;cr907;CR moved
drive_term_cr907;tr1;TR moved
pick_cr928;cr928;CR picked
drive_term_cr926;cr926;CR moved
drive_term_cr926;tr4;TR moved
pick_cr917;cr917;CR picked
load_truck_hu4881;hu4881;HU loaded
load_truck_hu4881;cr894;CR laded
load_truck_hu4881;tr5;TR laded
collect_hu4884;hu4884;HU collected
weigh_cr907;cr907;CR weighted
weigh_cr907;fl3;FL weighing
collect_hu4903;hu4903;HU collected
weigh_cr926;cr926;CR weighted
weigh_cr926;fl1;FL weighing
load_truck_hu4884;hu4884;HU loaded
load_truck_hu4884;cr894;CR laded
load_truck_hu4884;tr5;TR laded
stock_cr907;cr907;CR stored
stock_cr907;fl3;FL moved
collect_hu4874;hu4874;HU collected
stock_cr926;cr926;CR stored
stock_cr926;fl1;FL moved
load_truck_hu4874;hu4874;HU loaded
load_truck_hu4874;cr916;CR laded
load_truck_hu4874;tr2;TR laded
collect_hu4894;hu4894;HU collected
load_truck_hu4889;hu4889;HU loaded
load_truck_hu4889;cr899;CR laded
load_truck_hu4889;tr6;TR laded
collect_hu4900;hu4900;HU collected
drive_term_cr925;cr925;CR moved
drive_term_cr925;tr3;TR moved
pick_cr937;cr937;CR picked
weigh_cr925;cr925;CR weighted
weigh_cr925;fl1;FL weighing
stock_cr925;cr925;CR stored
stock_cr925;fl1;FL moved
load_truck_hu4894;hu4894;HU loaded
load_truck_hu4894;cr928;CR laded
load_truck_hu4894;tr1;TR laded
book_vehs_td276;td276;VHs booked for TD
book_vehs_td276;vh44;booked VHs
book_vehs_td276;vh44;booked VHs
load_truck_hu4903;hu4903;HU loaded
load_truck_hu4903;cr917;CR laded
load_truck_hu4903;tr4;TR laded
collect_hu4895;hu4895;HU collected
load_truck_hu4900;hu4900;HU loaded
load_truck_hu4900;cr917;CR laded
load_truck_hu4900;tr4;TR laded
create_td277;co281;TD created for CO
create_td277;td277;created TD
book_vehs_td277;td277;VHs booked for TD
book_vehs_td277;vh49;booked VHs
collect_hu4891;hu4891;HU collected
load_truck_hu4895;hu4895;HU loaded
load_truck_hu4895;cr928;CR laded
load_truck_hu4895;tr1;TR laded
reg_co283;co283;registered CO
load_truck_hu4891;hu4891;HU loaded
load_truck_hu4891;cr899;CR laded
load_truck_hu4891;tr6;TR laded
collect_hu4910;hu4910;HU collected
collect_hu4887;hu4887;HU collected
load_truck_hu4910;hu4910;HU loaded
load_truck_hu4910;cr937;CR laded
load_truck_hu4910;tr3;TR laded
collect_hu4896;hu4896;HU collected
load_truck_hu4887;hu4887;HU loaded
load_truck_hu4887;cr899;CR laded
load_truck_hu4887;tr6;TR laded
collect_hu4890;hu4890;HU collected
load_truck_hu4896;hu4896;HU loaded
load_truck_hu4896;cr928;CR laded
load_truck_hu4896;tr1;TR laded
collect_hu4908;hu4908;HU collected
load_truck_hu4890;hu4890;HU loaded
load_truck_hu4890;cr899;CR laded
load_truck_hu4890;tr6;TR laded
load_truck_hu4908;hu4908;HU loaded
load_truck_hu4908;cr937;CR laded
load_truck_hu4908;tr3;TR laded
collect_hu4879;hu4879;HU collected
collect_hu4905;hu4905;HU collected
load_truck_hu4879;hu4879;HU loaded
load_truck_hu4879;cr916;CR laded
load_truck_hu4879;tr2;TR laded
order_crs_td277;td277;ordered for TD
order_crs_td277;cr954;CRs ordered
order_crs_td277;cr955;CRs ordered
load_truck_hu4905;hu4905;HU loaded
load_truck_hu4905;cr937;CR laded
load_truck_hu4905;tr3;TR laded
collect_hu4888;hu4888;HU collected
collect_hu4904;hu4904;HU collected
load_truck_hu4888;hu4888;HU loaded
load_truck_hu4888;cr899;CR laded
load_truck_hu4888;tr6;TR laded
order_crs_td276;td276;ordered for TD
order_crs_td276;cr952;CRs ordered
order_crs_td276;cr951;CRs ordered
order_crs_td276;cr953;CRs ordered
collect_hu4892;hu4892;HU collected
load_truck_hu4904;hu4904;HU loaded
load_truck_hu4904;cr917;CR laded
load_truck_hu4904;tr4;TR laded
load_truck_hu4892;hu4892;HU loaded
load_truck_hu4892;cr899;CR laded
load_truck_hu4892;tr6;TR laded
collect_hu4906;hu4906;HU collected
depart_vh43;vh43;VH departed
depart_vh43;cr829;CR departed
depart_vh43;cr860;CR departed
depart_vh43;cr830;CR departed
depart_vh43;cr923;CR departed
depart_vh43;cr934;CR departed
depart_vh43;cr864;CR departed
depart_vh43;cr859;CR departed
depart_vh43;cr861;CR departed
depart_vh43;cr855;CR departed
depart_vh43;cr872;CR departed
depart_vh43;cr870;CR departed
depart_vh43;cr828;CR departed
depart_vh43;cr871;CR departed
depart_vh43;cr862;CR departed
depart_vh43;cr854;CR departed
depart_vh43;cr932;CR departed
depart_vh43;cr856;CR departed
depart_vh43;cr863;CR departed
depart_vh43;cr831;CR departed
depart_vh43;cr853;CR departed
depart_vh43;cr869;CR departed
depart_vh43;td237;TD with CR departure
depart_vh43;td246;TD with CR departure
depart_vh43;td251;TD with CR departure
depart_vh43;td245;TD with CR departure
depart_vh43;td249;TD with CR departure
depart_vh43;td270;TD with CR departure
depart_vh43;td267;TD with CR departure
depart_vh43;td248;TD with CR departure
depart_vh43;td236;TD with CR departure
reg_co284;co284;registered CO
collect_hu4909;hu4909;HU collected
load_truck_hu4906;hu4906;HU loaded
load_truck_hu4906;cr937;CR laded
load_truck_hu4906;tr3;TR laded
collect_hu4883;hu4883;HU collected
load_truck_hu4909;hu4909;HU loaded
load_truck_hu4909;cr937;CR laded
load_truck_hu4909;tr3;TR laded
load_truck_hu4883;hu4883;HU loaded
load_truck_hu4883;cr894;CR laded
load_truck_hu4883;tr5;TR laded
collect_hu4901;hu4901;HU collected
collect_hu4885;hu4885;HU collected
load_truck_hu4901;hu4901;HU loaded
load_truck_hu4901;cr917;CR laded
load_truck_hu4901;tr4;TR laded
collect_hu4902;hu4902;HU collected
load_truck_hu4885;hu4885;HU loaded
load_truck_hu4885;cr894;CR laded
load_truck_hu4885;tr5;TR laded
drive_term_cr899;cr899;CR moved
drive_term_cr899;tr6;TR moved
pick_cr921;cr921;CR picked
collect_hu4898;hu4898;HU collected
load_truck_hu4902;hu4902;HU loaded
load_truck_hu4902;cr917;CR laded
load_truck_hu4902;tr4;TR laded
weigh_cr899;cr899;CR weighted
weigh_cr899;fl2;FL weighing
load_truck_hu4898;hu4898;HU loaded
load_truck_hu4898;cr928;CR laded
load_truck_hu4898;tr1;TR laded
collect_hu4912;hu4912;HU collected
stock_cr899;cr899;CR stored
stock_cr899;fl2;FL moved
collect_hu4911;hu4911;HU collected
drive_term_cr894;cr894;CR moved
drive_term_cr894;tr5;TR moved
pick_cr895;cr895;CR picked
collect_hu4897;hu4897;HU collected
collect_hu4915;hu4915;HU collected
load_truck_hu4897;hu4897;HU loaded
load_truck_hu4897;cr928;CR laded
load_truck_hu4897;tr1;TR laded
collect_hu4917;hu4917;HU collected
weigh_cr894;cr894;CR weighted
weigh_cr894;fl3;FL weighing
stock_cr894;cr894;CR stored
stock_cr894;fl3;FL moved
collect_hu4907;hu4907;HU collected
load_truck_hu4907;hu4907;HU loaded
load_truck_hu4907;cr937;CR laded
load_truck_hu4907;tr3;TR laded
collect_hu4921;hu4921;HU collected
load_truck_hu4911;hu4911;HU loaded
load_truck_hu4911;cr921;CR laded
load_truck_hu4911;tr6;TR laded
collect_hu4920;hu4920;HU collected
load_truck_hu4915;hu4915;HU loaded
load_truck_hu4915;cr921;CR laded
load_truck_hu4915;tr6;TR laded
collect_hu4918;hu4918;HU collected
load_truck_hu4912;hu4912;HU loaded
load_truck_hu4912;cr921;CR laded
load_truck_hu4912;tr6;TR laded
collect_hu4916;hu4916;HU collected
collect_hu4919;hu4919;HU collected
load_truck_hu4916;hu4916;HU loaded
